game_id,additions,additions_count
35814,"[{'id': 992470, 'slug': 'captain-blood-demo', 'name': 'Captain Blood Demo', 'released': '2024-11-07', 'tba': False, 'background_image': 'https://media.rawg.io/media/screenshots/9b4/9b483c91858a81b5f933571d21947821.jpg', 'rating': 0.0, 'rating_top': 0, 'ratings': [], 'ratings_count': 0, 'reviews_text_count': 0, 'added': 15, 'added_by_status': {'owned': 15}, 'metacritic': None, 'playtime': 0, 'suggestions_count': 340, 'updated': '2024-11-11T09:32:28', 'user_game': None, 'reviews_count': 0, 'community_rating': 0, 'saturated_color': '0f0f0f', 'dominant_color': '0f0f0f', 'platforms': [{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 558895, 'image_background': 'https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg'}, 'released_at': '2024-11-07', 'requirements_en': None, 'requirements_ru': None}], 'parent_platforms': [{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}], 'genres': [], 'stores': [{'id': 993640, 'store': {'id': 5, 'name': 'GOG', 'slug': 'gog', 'domain': 'gog.com', 'games_count': 7041, 'image_background': 'https://media.rawg.io/media/games/63f/63f0e68688cad279ed38cde931dbfcdb.jpg'}}], 'clip': None, 'tags': [{'id': 1465, 'name': 'combat', 'slug': 'combat', 'language': 'eng', 'games_count': 16192, 'image_background': 'https://media.rawg.io/media/games/45b/45b57ed59de4b84effd8f6bc4b7bf515.jpg'}, {'id': 270, 'name': 'Blood', 'slug': 'blood', 'language': 'eng', 'games_count': 2154, 'image_background': 'https://media.rawg.io/media/games/297/297a51aa1f0999016d5a35e2e1d6d8ab.jpg'}, {'id': 3109, 'name': 'weapons', 'slug': 'weapons', 'language': 'eng', 'games_count': 2305, 'image_background': 'https://media.rawg.io/media/games/bb0/bb04eabb272c7bd9e89e0321b5c47b86.jpg'}, {'id': 255, 'name': 'Pirates', 'slug': 'pirates', 'language': 'eng', 'games_count': 2334, 'image_background': 'https://media.rawg.io/media/screenshots/f75/f75b7aad7b9213f0a216b961ac207bab.jpg'}, {'id': 1743, 'name': 'collect', 'slug': 'collect', 'language': 'eng', 'games_count': 8080, 'image_background': 'https://media.rawg.io/media/games/201/201feb4db3118c1440ebdce03e61e3fb.jpg'}, {'id': 1505, 'name': 'ship', 'slug': 'ship', 'language': 'eng', 'games_count': 2796, 'image_background': 'https://media.rawg.io/media/screenshots/113/113726764cc02f8c9fa38a0029cedc84.jpg'}, {'id': 1897, 'name': 'fire', 'slug': 'fire', 'language': 'eng', 'games_count': 6128, 'image_background': 'https://media.rawg.io/media/games/949/94983507a9ef5869910bd19cf9059ae9.jpg'}, {'id': 18426, 'name': 'enemy', 'slug': 'enemy', 'language': 'eng', 'games_count': 2587, 'image_background': 'https://media.rawg.io/media/screenshots/2fc/2fcd58fa77cd645b5c6bdcbb1835d5b3.jpg'}, {'id': 1212, 'name': 'combos', 'slug': 'combos', 'language': 'eng', 'games_count': 1791, 'image_background': 'https://media.rawg.io/media/screenshots/3ae/3aee6b099a39035e986e01025fd5c0c6.jpg'}, {'id': 2546, 'name': 'ships', 'slug': 'ships', 'language': 'eng', 'games_count': 1570, 'image_background': 'https://media.rawg.io/media/screenshots/6e9/6e998e7948054270676c3e50422ecec1.jpg'}, {'id': 1617, 'name': 'gold', 'slug': 'gold', 'language': 'eng', 'games_count': 866, 'image_background': 'https://media.rawg.io/media/screenshots/456/456512bd0a28dec252097099ad367831.jpg'}, {'id': 6581, 'name': 'enemies', 'slug': 'enemies', 'language': 'eng', 'games_count': 2123, 'image_background': 'https://media.rawg.io/media/screenshots/4ad/4ad3cc798929ad044f6e722ec19d59c4.jpg'}, {'id': 2888, 'name': 'hack', 'slug': 'hack', 'language': 'eng', 'games_count': 258, 'image_background': 'https://media.rawg.io/media/screenshots/774/774a551edd16ab87447d6821d041fdaa_GTvhYKW.jpg'}, {'id': 3583, 'name': 'book', 'slug': 'book', 'language': 'eng', 'games_count': 314, 'image_background': 'https://media.rawg.io/media/screenshots/d99/d998e2055f40c2a01cc0da72c96d0dae_lP9PFqb.jpg'}, {'id': 11630, 'name': 'board', 'slug': 'board', 'language': 'eng', 'games_count': 429, 'image_background': 'https://media.rawg.io/media/games/5f8/5f8b6e0bfdf4efd5e2b9231df8721de0.jpg'}, {'id': 2493, 'name': 'bombs', 'slug': 'bombs', 'language': 'eng', 'games_count': 434, 'image_background': 'https://media.rawg.io/media/screenshots/30e/30efc2d7fd032e31d1161803035c6759.jpg'}, {'id': 2572, 'name': 'cannon', 'slug': 'cannon', 'language': 'eng', 'games_count': 287, 'image_background': 'https://media.rawg.io/media/screenshots/183/183130c1b17d89112e2ce53d4d7b1926.jpg'}, {'id': 8796, 'name': 'pistol', 'slug': 'pistol', 'language': 'eng', 'games_count': 89, 'image_background': 'https://media.rawg.io/media/screenshots/155/155964d95b53f0603ef42a854b80f959.jpg'}], 'esrb_rating': None, 'short_screenshots': [{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/9b4/9b483c91858a81b5f933571d21947821.jpg'}, {'id': 4121126, 'image': 'https://media.rawg.io/media/screenshots/41d/41d05305ea6e0b0a85a842cc9bc2fb9e.jpg'}, {'id': 4121127, 'image': 'https://media.rawg.io/media/screenshots/bc9/bc995a64f6dfe10e695541e272d57226.jpg'}, {'id': 4121128, 'image': 'https://media.rawg.io/media/screenshots/9f0/9f0a8f831ac5b9ddadc919958d251f41.jpg'}, {'id': 4121129, 'image': 'https://media.rawg.io/media/screenshots/87e/87e725c025d963ea731ea38edc5e6d43.jpg'}, {'id': 4121130, 'image': 'https://media.rawg.io/media/screenshots/ecf/ecf634b338fc1d560cc557cfb8014000.jpg'}, {'id': 4121131, 'image': 'https://media.rawg.io/media/screenshots/d32/d325b1158875f70216ab3f793c6adea8.jpg'}]}]",1
998669,[],0
1004299,[],0
996976,[],0
980862,[],0
1008348,[],0
992983,[],0
1000717,[],0
998671,[],0
959743,[],0
998674,[],0
993426,[],0
337273,[],0
962958,[],0
961202,[],0
1008671,[],0
988812,[],0
971699,[],0
1000197,[],0
308104,[],0
1006719,[],0
998492,[],0
850684,[],0
614972,[],0
1001588,[],0
1010539,[],0
1008165,[],0
998008,[],0
983905,[],0
983706,[],0
1008291,[],0
931660,[],0
43035,[],0
1002813,[],0
995586,[],0
997764,[],0
998678,[],0
997619,[],0
986941,[],0
1004514,[],0
1008572,[],0
864998,[],0
1003477,[],0
795429,[],0
500610,[],0
1001848,[],0
1007234,[],0
455518,[],0
1007056,[],0
996213,[],0
1005610,[],0
1002487,[],0
1007995,[],0
1011209,[],0
983216,[],0
334622,[],0
602355,[],0
983913,[],0
1005805,[],0
977218,[],0
1004662,[],0
996445,[],0
702327,[],0
1001841,[],0
1002847,[],0
996160,[],0
962022,[],0
999855,[],0
997679,[],0
996945,[],0
1011753,[],0
295082,[],0
611625,[],0
1008166,[],0
998146,[],0
1007057,[],0
1001009,[],0
996468,[],0
911414,[],0
984637,[],0
1004732,[],0
996129,[],0
999295,[],0
997357,[],0
998286,[],0
999890,[],0
996245,[],0
960559,[],0
734612,[],0
996802,[],0
999034,[],0
285648,[],0
998867,[],0
995881,[],0
974487,[],0
998292,[],0
1008385,[],0
254603,[],0
998692,[],0
1011217,[],0
978378,"[{'id': 999542, 'slug': 'syberia-the-world-before-x-amerzone-the-explorers-', 'name': ""Syberia: The World Before x Amerzone - The Explorer's Legacy"", 'released': '2025-04-23', 'tba': False, 'background_image': 'https://media.rawg.io/media/screenshots/8d9/8d9620be0e55aaacf170050f0d70088b.jpg', 'rating': 0.0, 'rating_top': 0, 'ratings': [], 'ratings_count': 0, 'reviews_text_count': 0, 'added': 0, 'added_by_status': None, 'metacritic': None, 'playtime': 0, 'suggestions_count': 325, 'updated': '2025-03-14T08:51:09', 'user_game': None, 'reviews_count': 0, 'community_rating': 0, 'saturated_color': '0f0f0f', 'dominant_color': '0f0f0f', 'platforms': [{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 558895, 'image_background': 'https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg'}, 'released_at': '2025-04-23', 'requirements_en': None, 'requirements_ru': None}], 'parent_platforms': [{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}], 'genres': [], 'stores': [{'id': 1001046, 'store': {'id': 5, 'name': 'GOG', 'slug': 'gog', 'domain': 'gog.com', 'games_count': 7041, 'image_background': 'https://media.rawg.io/media/games/63f/63f0e68688cad279ed38cde931dbfcdb.jpg'}}], 'clip': None, 'tags': [{'id': 6, 'name': 'Exploration', 'slug': 'exploration', 'language': 'eng', 'games_count': 28910, 'image_background': 'https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg'}, {'id': 70, 'name': 'War', 'slug': 'war', 'language': 'eng', 'games_count': 10063, 'image_background': 'https://media.rawg.io/media/games/998/9980c4296f311d8bcc5b451ca51e4fe1.jpg'}, {'id': 820, 'name': 'secrets', 'slug': 'secrets', 'language': 'eng', 'games_count': 3413, 'image_background': 'https://media.rawg.io/media/screenshots/fae/faef87e072c9156cab9acaf8a3bef244.jpg'}, {'id': 4027, 'name': 'travel', 'slug': 'travel', 'language': 'eng', 'games_count': 790, 'image_background': 'https://media.rawg.io/media/screenshots/fa5/fa547d8709e5eeb249c6783e47801d1e.jpg'}, {'id': 2225, 'name': 'birds', 'slug': 'birds', 'language': 'eng', 'games_count': 1525, 'image_background': 'https://media.rawg.io/media/screenshots/89c/89c9d0c79b6fca8f018a2de601a33e2a.jpeg'}], 'esrb_rating': None, 'short_screenshots': [{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/8d9/8d9620be0e55aaacf170050f0d70088b.jpg'}, {'id': 4174881, 'image': 'https://media.rawg.io/media/screenshots/4bb/4bbe85236e74791ab5816a1c1ed7dd9f.jpg'}, {'id': 4174882, 'image': 'https://media.rawg.io/media/screenshots/f59/f59ab2bdfb58eedd18f229ef04eb501c.jpg'}, {'id': 4174883, 'image': 'https://media.rawg.io/media/screenshots/805/8058905acd51f2dfceb3fa9ee11e6db6.jpg'}, {'id': 4174884, 'image': 'https://media.rawg.io/media/screenshots/40b/40b54e617718e8405b46eb684c9d5e18.jpg'}, {'id': 4174885, 'image': 'https://media.rawg.io/media/screenshots/336/33661469bd2db4c32f62566b44108304.jpg'}, {'id': 4174886, 'image': 'https://media.rawg.io/media/screenshots/200/20038f1196d6adc26b0480da86e5affa.jpg'}]}]",1
996294,[],0
999889,[],0
1004987,[],0
1002396,[],0
313763,[],0
428016,[],0
1007653,[],0
1000248,[],0
996440,[],0
1002879,[],0
983723,[],0
968498,[],0
1003706,[],0
1005267,[],0
1003537,[],0
139102,[],0
982433,[],0
999964,[],0
1010400,[],0
795524,[],0
988807,[],0
1000129,[],0
999482,[],0
999411,[],0
996888,[],0
1001393,[],0
1002257,[],0
1003828,[],0
998374,[],0
1005321,[],0
994710,[],0
998207,[],0
996062,[],0
995986,[],0
917755,[],0
1003614,[],0
1002064,[],0
997409,[],0
999868,[],0
993468,[],0
996252,[],0
1007437,[],0
994054,[],0
1005183,[],0
1007447,[],0
988809,[],0
995615,[],0
997155,[],0
1004990,[],0
998289,[],0
997466,[],0
1006407,[],0
999153,[],0
965411,[],0
996201,[],0
1004652,[],0
996775,[],0
844371,[],0
1000744,[],0
999198,[],0
997732,[],0
996571,[],0
1009530,[],0
382236,[],0
1010197,[],0
1004664,[],0
1000706,[],0
1002279,[],0
1005644,[],0
996633,[],0
1003621,[],0
997097,[],0
1007459,[],0
1010592,[],0
1007974,[],0
996053,[],0
990400,[],0
1002016,[],0
1007658,[],0
1005411,[],0
1001519,[],0
996837,[],0
1007217,[],0
1008340,[],0
1010950,[],0
999486,[],0
998287,[],0
1007659,[],0
1004929,[],0
997554,[],0
997285,[],0
997230,[],0
1000277,[],0
712696,[],0
835077,[],0
978864,[],0
996816,[],0
999182,[],0
1000631,[],0
996873,[],0
1003529,[],0
997082,[],0
1000003,[],0
998521,[],0
995776,[],0
578196,[],0
1006519,[],0
213511,[],0
961694,[],0
1010368,[],0
997741,[],0
996383,[],0
998304,[],0
991228,[],0
1000019,[],0
1008321,[],0
1002735,[],0
955276,[],0
999926,[],0
1004606,[],0
1008650,[],0
1010351,[],0
997346,[],0
1002674,[],0
1003545,[],0
1000275,[],0
996211,[],0
1002835,[],0
1000601,[],0
611717,[],0
1006858,[],0
998677,[],0
998683,[],0
345140,[],0
1011755,[],0
998026,[],0
1003478,[],0
417663,[],0
1002277,[],0
1007660,[],0
999060,[],0
996681,[],0
984895,[],0
996573,[],0
1003145,[],0
999585,[],0
996512,[],0
999861,[],0
997578,[],0
1003903,[],0
1001794,[],0
1002373,[],0
1009842,[],0
998261,[],0
998976,[],0
1000181,[],0
1007378,[],0
1000143,[],0
1003428,[],0
227617,[],0
1005335,[],0
1007661,[],0
1009818,[],0
1000525,[],0
1001006,[],0
1002088,[],0
998077,[],0
1007440,[],0
1007009,[],0
962382,[],0
1006873,[],0
998614,[],0
1001986,[],0
1001455,[],0
1008367,[],0
995732,[],0
650659,[],0
1004015,[],0
1011363,[],0
949993,[],0
1009104,[],0
998097,[],0
997398,[],0
997248,[],0
998994,[],0
999952,[],0
1001421,[],0
1001983,[],0
996896,[],0
1000546,[],0
637471,[],0
1004380,[],0
998974,[],0
998259,[],0
1002821,[],0
1006333,[],0
1000223,[],0
1000892,[],0
979752,[],0
1001657,[],0
999997,[],0
998447,[],0
1003772,[],0
1005172,[],0
1005985,[],0
995040,[],0
965255,[],0
1004991,[],0
1001401,[],0
1004961,[],0
1009930,[],0
1008171,[],0
998818,[],0
1006359,[],0
996424,[],0
330817,[],0
1003230,[],0
1001764,[],0
1011495,[],0
1002450,[],0
997366,[],0
1000580,[],0
