game_id,additions,additions_count
327209,"[{'id': 783887, 'slug': 'songs-of-conquest-supporter-pack-bundle', 'name': 'Songs of Conquest - Supporter Pack Bundle', 'released': '2022-05-09', 'tba': False, 'background_image': 'https://media.rawg.io/media/screenshots/a70/a70b948b74ebf704a7a1fcc1a89b06a3.jpg', 'rating': 0.0, 'rating_top': 0, 'ratings': [{'id': 4, 'title': 'recommended', 'count': 1, 'percent': 100.0}], 'ratings_count': 1, 'reviews_text_count': 0, 'added': 1, 'added_by_status': {'dropped': 1}, 'metacritic': None, 'playtime': 0, 'suggestions_count': 484, 'updated': '2025-05-15T19:18:11', 'user_game': None, 'reviews_count': 1, 'community_rating': 0, 'saturated_color': '0f0f0f', 'dominant_color': '0f0f0f', 'platforms': [{'platform': {'id': 5, 'name': 'macOS', 'slug': 'macos', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 107790, 'image_background': 'https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg'}, 'released_at': '2022-05-09', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 4, 'name': 'PC', 'slug': 'pc', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 558895, 'image_background': 'https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg'}, 'released_at': '2022-05-09', 'requirements_en': None, 'requirements_ru': None}], 'parent_platforms': [{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}], 'genres': [], 'stores': [{'id': 780434, 'store': {'id': 5, 'name': 'GOG', 'slug': 'gog', 'domain': 'gog.com', 'games_count': 7041, 'image_background': 'https://media.rawg.io/media/games/63f/63f0e68688cad279ed38cde931dbfcdb.jpg'}}], 'clip': None, 'tags': [{'id': 1709, 'name': 'work', 'slug': 'work', 'language': 'eng', 'games_count': 9283, 'image_background': 'https://media.rawg.io/media/games/b13/b1315418c35bd241dc592f4e271b7bec.jpg'}, {'id': 3626, 'name': 'treasure', 'slug': 'treasure', 'language': 'eng', 'games_count': 1881, 'image_background': 'https://media.rawg.io/media/games/c16/c160077f8977cb22f14e56408c1560ef.jpg'}, {'id': 2267, 'name': 'pets', 'slug': 'pets', 'language': 'eng', 'games_count': 237, 'image_background': 'https://media.rawg.io/media/screenshots/032/0327e23eb0c0cf25878e2ee2c2f5359c.jpg'}], 'esrb_rating': None, 'short_screenshots': [{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/a70/a70b948b74ebf704a7a1fcc1a89b06a3.jpg'}, {'id': 3369273, 'image': 'https://media.rawg.io/media/screenshots/f09/f094dbe8d90c27d3a93d3512ad83a91e.jpg'}, {'id': 3369274, 'image': 'https://media.rawg.io/media/screenshots/9c6/9c62fe94ca698597d85c8ee3d1027ebc.jpg'}, {'id': 3369275, 'image': 'https://media.rawg.io/media/screenshots/5e0/5e0ef3902b6bddd1298895ee67d51855.jpg'}, {'id': 3369276, 'image': 'https://media.rawg.io/media/screenshots/142/142790599b1c6a97a2d720e4a8136f54.jpg'}, {'id': 3369277, 'image': 'https://media.rawg.io/media/screenshots/adb/adbcd2a5e96e5b0eb6698fee99e42d1a.jpg'}, {'id': 3369278, 'image': 'https://media.rawg.io/media/screenshots/b46/b468b8545676370bde48cecfb7f8f6ec.jpg'}]}]",1
635386,[],0
398405,[],0
881537,[],0
301516,[],0
258363,[],0
975393,[],0
705616,[],0
962011,[],0
816311,[],0
904375,[],0
850702,[],0
975600,[],0
476122,[],0
802435,[],0
962676,[],0
391403,[],0
457728,[],0
898351,[],0
974482,[],0
325032,[],0
647660,[],0
963212,[],0
667649,[],0
428046,[],0
849517,[],0
850705,[],0
9794,[],0
50739,[],0
783856,[],0
962135,[],0
977470,[],0
962020,[],0
980664,[],0
496652,[],0
257242,"[{'id': 983580, 'slug': 'shin-megami-tensei-v-vengeance', 'name': 'Shin Megami Tensei V: Vengeance Digital Deluxe Edition', 'released': '2024-06-13', 'tba': False, 'background_image': 'https://media.rawg.io/media/games/7a5/7a5c939e93ac3d38be4451554ce447eb.jpg', 'rating': 0.0, 'rating_top': 4, 'ratings': [{'id': 4, 'title': 'recommended', 'count': 2, 'percent': 40.0}, {'id': 5, 'title': 'exceptional', 'count': 1, 'percent': 20.0}, {'id': 3, 'title': 'meh', 'count': 1, 'percent': 20.0}, {'id': 1, 'title': 'skip', 'count': 1, 'percent': 20.0}], 'ratings_count': 5, 'reviews_text_count': 0, 'added': 53, 'added_by_status': {'yet': 3, 'owned': 34, 'beaten': 3, 'toplay': 9, 'dropped': 1, 'playing': 3}, 'metacritic': None, 'playtime': 15, 'suggestions_count': 291, 'updated': '2025-06-25T13:29:36', 'user_game': None, 'reviews_count': 5, 'saturated_color': '0f0f0f', 'dominant_color': '0f0f0f', 'platforms': [{'platform': {'id': 7, 'name': 'Nintendo Switch', 'slug': 'nintendo-switch', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 5718, 'image_background': 'https://media.rawg.io/media/games/7c4/7c448374df84b607f67ce9182a3a3ca7.jpg'}, 'released_at': '2024-06-13', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 186, 'name': 'Xbox Series S/X', 'slug': 'xbox-series-x', 'image': None, 'year_end': None, 'year_start': 2020, 'games_count': 1166, 'image_background': 'https://media.rawg.io/media/games/345/3452d9d4483686c602372e0e6b3bb4cc.jpg'}, 'released_at': '2024-06-13', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 1, 'name': 'Xbox One', 'slug': 'xbox-one', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 5712, 'image_background': 'https://media.rawg.io/media/games/73e/73eecb8909e0c39fb246f457b5d6cbbe.jpg'}, 'released_at': '2024-06-13', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 18, 'name': 'PlayStation 4', 'slug': 'playstation4', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 6947, 'image_background': 'https://media.rawg.io/media/games/490/49016e06ae2103881ff6373248843069.jpg'}, 'released_at': '2024-06-13', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 187, 'name': 'PlayStation 5', 'slug': 'playstation5', 'image': None, 'year_end': None, 'year_start': 2020, 'games_count': 1353, 'image_background': 'https://media.rawg.io/media/games/559/559bc0768f656ad0c63c54b80a82d680.jpg'}, 'released_at': '2024-06-13', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 4, 'name': 'PC', 'slug': 'pc', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 558895, 'image_background': 'https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg'}, 'released_at': '2024-06-13', 'requirements_en': {'minimum': '<strong>Minimum:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i5-2400 or AMD FX-6350<br></li><li><strong>Memory:</strong> 6 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 550 Ti, 1 GB or AMD Radeon HD 7750, 1 GB<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 30 GB available space<br></li><li><strong>Additional Notes:</strong> Low 720p @ 30 FPS</li></ul>', 'recommended': '<strong>Recommended:</strong><br><ul class=""bb_ul""><li>Requires a 64-bit processor and operating system<br></li><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i5-3470 or AMD Ryzen 5 1400<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> NVIDIA GeForce GTX 960, 4 GB or AMD Radeon R9 380, 4 GB<br></li><li><strong>DirectX:</strong> Version 12<br></li><li><strong>Storage:</strong> 30 GB available space<br></li><li><strong>Additional Notes:</strong> High 1080p @ 60 FPS</li></ul>'}, 'requirements_ru': None}], 'parent_platforms': [{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 2, 'name': 'PlayStation', 'slug': 'playstation'}}, {'platform': {'id': 3, 'name': 'Xbox', 'slug': 'xbox'}}, {'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}], 'genres': [{'id': 3, 'name': 'Adventure', 'slug': 'adventure', 'games_count': 151045, 'image_background': 'https://media.rawg.io/media/games/b54/b54598d1d5cc31899f4f0a7e3122a7b0.jpg'}, {'id': 5, 'name': 'RPG', 'slug': 'role-playing-games-rpg', 'games_count': 61619, 'image_background': 'https://media.rawg.io/media/games/ee3/ee3e10193aafc3230ba1cae426967d10.jpg'}], 'stores': [{'id': 991196, 'store': {'id': 6, 'name': 'Nintendo Store', 'slug': 'nintendo', 'domain': 'nintendo.com', 'games_count': 9141, 'image_background': 'https://media.rawg.io/media/games/587/587588c64afbff80e6f444eb2e46f9da.jpg'}}, {'id': 991195, 'store': {'id': 2, 'name': 'Xbox Store', 'slug': 'xbox-store', 'domain': 'microsoft.com', 'games_count': 4930, 'image_background': 'https://media.rawg.io/media/games/4a0/4a0a1316102366260e6f38fd2a9cfdce.jpg'}}, {'id': 984416, 'store': {'id': 1, 'name': 'Steam', 'slug': 'steam', 'domain': 'store.steampowered.com', 'games_count': 121767, 'image_background': 'https://media.rawg.io/media/games/f46/f466571d536f2e3ea9e815ad17177501.jpg'}}], 'clip': None, 'tags': [{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 249492, 'image_background': 'https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg'}, {'id': 40847, 'name': 'Steam Achievements', 'slug': 'steam-achievements', 'language': 'eng', 'games_count': 50978, 'image_background': 'https://media.rawg.io/media/games/736/73619bd336c894d6941d926bfd563946.jpg'}, {'id': 40836, 'name': 'Full controller support', 'slug': 'full-controller-support', 'language': 'eng', 'games_count': 23821, 'image_background': 'https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg'}, {'id': 40849, 'name': 'Steam Cloud', 'slug': 'steam-cloud', 'language': 'eng', 'games_count': 25288, 'image_background': 'https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg'}, {'id': 13, 'name': 'Atmospheric', 'slug': 'atmospheric', 'language': 'eng', 'games_count': 39374, 'image_background': 'https://media.rawg.io/media/games/7cf/7cfc9220b401b7a300e409e539c9afd5.jpg'}, {'id': 24, 'name': 'RPG', 'slug': 'rpg', 'language': 'eng', 'games_count': 26328, 'image_background': 'https://media.rawg.io/media/games/618/618c2031a07bbff6b4f611f10b6bcdbc.jpg'}, {'id': 118, 'name': 'Story Rich', 'slug': 'story-rich', 'language': 'eng', 'games_count': 26979, 'image_background': 'https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg'}, {'id': 149, 'name': 'Third Person', 'slug': 'third-person', 'language': 'eng', 'games_count': 14556, 'image_background': 'https://media.rawg.io/media/games/16b/16b1b7b36e2042d1128d5a3e852b3b2f.jpg'}, {'id': 6, 'name': 'Exploration', 'slug': 'exploration', 'language': 'eng', 'games_count': 28910, 'image_background': 'https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg'}, {'id': 49, 'name': 'Difficult', 'slug': 'difficult', 'language': 'eng', 'games_count': 14239, 'image_background': 'https://media.rawg.io/media/games/6d3/6d33014a4ed48a19c30a77ead5a0f62e.jpg'}, {'id': 41, 'name': 'Dark', 'slug': 'dark', 'language': 'eng', 'games_count': 18571, 'image_background': 'https://media.rawg.io/media/games/ebd/ebdbb7eb52bd58b0e7fa4538d9757b60.jpg'}, {'id': 134, 'name': 'Anime', 'slug': 'anime', 'language': 'eng', 'games_count': 16863, 'image_background': 'https://media.rawg.io/media/games/972/972aea3c9eb253e893947bec2d2cfbb9.jpg'}, {'id': 102, 'name': 'Turn-Based', 'slug': 'turn-based', 'language': 'eng', 'games_count': 5591, 'image_background': 'https://media.rawg.io/media/games/6c0/6c00ee85d1344f58c469e8e47fd8ae7c.jpg'}, {'id': 43, 'name': 'Post-apocalyptic', 'slug': 'post-apocalyptic', 'language': 'eng', 'games_count': 4890, 'image_background': 'https://media.rawg.io/media/games/2ad/2ad87a4a69b1104f02435c14c5196095.jpg'}, {'id': 145, 'name': 'Choices Matter', 'slug': 'choices-matter', 'language': 'eng', 'games_count': 8223, 'image_background': 'https://media.rawg.io/media/games/046/0464f4a36cd975a37c95b93b06058855.jpg'}, {'id': 571, 'name': '3D', 'slug': '3d', 'language': 'eng', 'games_count': 93290, 'image_background': 'https://media.rawg.io/media/games/b29/b294fdd866dcdb643e7bab370a552855.jpg'}, {'id': 101, 'name': 'Turn-Based Strategy', 'slug': 'turn-based-strategy', 'language': 'eng', 'games_count': 6564, 'image_background': 'https://media.rawg.io/media/games/9bf/9bfac18ff678f41a4674250fa0e04a52.jpg'}, {'id': 218, 'name': 'Multiple Endings', 'slug': 'multiple-endings', 'language': 'eng', 'games_count': 11432, 'image_background': 'https://media.rawg.io/media/games/dc0/dc0926d3f84ffbcc00968fe8a6f0aed3.jpg'}, {'id': 233, 'name': 'JRPG', 'slug': 'jrpg', 'language': 'eng', 'games_count': 5207, 'image_background': 'https://media.rawg.io/media/games/c6f/c6fc62de480c614fed2b88df0155cdcd.jpg'}, {'id': 51, 'name': 'Destruction', 'slug': 'destruction', 'language': 'eng', 'games_count': 3950, 'image_background': 'https://media.rawg.io/media/games/9da/9da42a4da370cc386c8578f0b2578e2c.jpg'}, {'id': 187, 'name': 'Demons', 'slug': 'demons', 'language': 'eng', 'games_count': 3437, 'image_background': 'https://media.rawg.io/media/screenshots/f8a/f8ad3beca3f31d3d5033b6442ae4713a.jpg'}, {'id': 91686, 'name': 'Family Sharing', 'slug': 'family-sharing', 'language': 'eng', 'games_count': 27664, 'image_background': 'https://media.rawg.io/media/games/9cd/9cd22ae5aebd922f96f2bc50efab83df.jpg'}, {'id': 295, 'name': 'Soundtrack', 'slug': 'soundtrack', 'language': 'eng', 'games_count': 3280, 'image_background': 'https://media.rawg.io/media/screenshots/c12/c12629168053f6616ea78315eeb11843.jpg'}, {'id': 64326, 'name': 'Постапокалипсис', 'slug': 'postapokalipsis', 'language': 'eng', 'games_count': 2516, 'image_background': 'https://media.rawg.io/media/games/d70/d70084559f41e7a7d4b1cc441c163763.jpg'}], 'esrb_rating': {'id': 4, 'name': 'Mature', 'slug': 'mature'}, 'short_screenshots': [{'id': -1, 'image': 'https://media.rawg.io/media/games/7a5/7a5c939e93ac3d38be4451554ce447eb.jpg'}, {'id': 4055195, 'image': 'https://media.rawg.io/media/screenshots/4d5/4d5946862bb121809fa6d6b60a35fd74.jpg'}, {'id': 4055196, 'image': 'https://media.rawg.io/media/screenshots/b33/b33cef3d8b0b9103eeab779a038875e9.jpg'}, {'id': 4055197, 'image': 'https://media.rawg.io/media/screenshots/a35/a357d316335536377ce66c1c21908179.jpg'}, {'id': 4055198, 'image': 'https://media.rawg.io/media/screenshots/057/057a8c1c811438da627ec88d4a3ee776.jpg'}, {'id': 4055199, 'image': 'https://media.rawg.io/media/screenshots/164/164e6f85dd054ae1a11b7fa0c306da4a.jpg'}, {'id': 4055200, 'image': 'https://media.rawg.io/media/screenshots/090/090ec2f4f485dd0badb735ee0b366b4d.jpg'}]}]",1
961204,[],0
973786,[],0
975605,[],0
906504,[],0
982817,[],0
966221,[],0
987039,[],0
972403,[],0
983212,[],0
973539,[],0
965471,[],0
274764,[],0
978865,[],0
29239,[],0
934643,[],0
987537,[],0
804851,[],0
962025,[],0
989947,[],0
724095,[],0
428874,[],0
485138,[],0
987121,[],0
850708,[],0
357246,[],0
982603,[],0
983925,[],0
982711,[],0
485219,[],0
991790,[],0
981624,[],0
975425,[],0
28158,[],0
961206,[],0
489293,[],0
984858,[],0
978303,[],0
804855,"[{'id': 826889, 'slug': 'anger-foot-demo', 'name': 'Anger Foot Demo', 'released': None, 'tba': False, 'background_image': 'https://media.rawg.io/media/screenshots/573/57342defadee5c469bf3663e7a738531.jpg', 'rating': 0.0, 'rating_top': 0, 'ratings': [], 'ratings_count': 0, 'reviews_text_count': 0, 'added': 7, 'added_by_status': {'owned': 6, 'beaten': 1}, 'metacritic': None, 'playtime': 1, 'suggestions_count': 454, 'updated': '2022-07-29T06:52:59', 'user_game': None, 'reviews_count': 0, 'community_rating': 0, 'saturated_color': '0f0f0f', 'dominant_color': '0f0f0f', 'platforms': [{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 558895, 'image_background': 'https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg'}, 'released_at': None, 'requirements_en': None, 'requirements_ru': None}], 'parent_platforms': [{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}], 'genres': [], 'stores': [{'id': 823927, 'store': {'id': 5, 'name': 'GOG', 'slug': 'gog', 'domain': 'gog.com', 'games_count': 7041, 'image_background': 'https://media.rawg.io/media/games/63f/63f0e68688cad279ed38cde931dbfcdb.jpg'}}], 'clip': None, 'tags': [{'id': 165, 'name': 'Colorful', 'slug': 'colorful', 'language': 'eng', 'games_count': 28596, 'image_background': 'https://media.rawg.io/media/screenshots/120/120d930368bc171c42f9caab94e33c65.jpg'}, {'id': 2030, 'name': 'city', 'slug': 'city', 'language': 'eng', 'games_count': 9278, 'image_background': 'https://media.rawg.io/media/games/122/1222277df1e3a000327b65d9ca45126a.jpg'}, {'id': 295, 'name': 'Soundtrack', 'slug': 'soundtrack', 'language': 'eng', 'games_count': 3280, 'image_background': 'https://media.rawg.io/media/screenshots/c12/c12629168053f6616ea78315eeb11843.jpg'}, {'id': 3109, 'name': 'weapons', 'slug': 'weapons', 'language': 'eng', 'games_count': 2305, 'image_background': 'https://media.rawg.io/media/games/bb0/bb04eabb272c7bd9e89e0321b5c47b86.jpg'}, {'id': 820, 'name': 'secrets', 'slug': 'secrets', 'language': 'eng', 'games_count': 3413, 'image_background': 'https://media.rawg.io/media/screenshots/fae/faef87e072c9156cab9acaf8a3bef244.jpg'}, {'id': 1626, 'name': 'collection', 'slug': 'collection', 'language': 'eng', 'games_count': 3701, 'image_background': 'https://media.rawg.io/media/screenshots/83d/83d046e6efe7a6d4a31a88177e2605b5.jpg'}, {'id': 3117, 'name': 'shoot', 'slug': 'shoot', 'language': 'eng', 'games_count': 9954, 'image_background': 'https://media.rawg.io/media/games/284/284cb1e737885279fea97df9a9d202f7.jpg'}, {'id': 2774, 'name': 'learn', 'slug': 'learn', 'language': 'eng', 'games_count': 1324, 'image_background': 'https://media.rawg.io/media/screenshots/299/29904b87229ea59a1a4186833e4028dd.jpg'}, {'id': 2296, 'name': 'crash', 'slug': 'crash', 'language': 'eng', 'games_count': 633, 'image_background': 'https://media.rawg.io/media/screenshots/78a/78a31a24c2fb358358a82a869908636d_gGdjEZQ.jpg'}, {'id': 622, 'name': 'human', 'slug': 'human', 'language': 'eng', 'games_count': 96, 'image_background': 'https://media.rawg.io/media/screenshots/f7e/f7e54611f6c3fc2aa8c10b0c7c533fb8.jpg'}], 'esrb_rating': None, 'short_screenshots': [{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/573/57342defadee5c469bf3663e7a738531.jpg'}, {'id': 3494012, 'image': 'https://media.rawg.io/media/screenshots/400/40046f6d201915a12537ce9623f758d8.jpg'}, {'id': 3494013, 'image': 'https://media.rawg.io/media/screenshots/d33/d3334d7ddae80857fb91390d4fb4b601.jpg'}, {'id': 3494014, 'image': 'https://media.rawg.io/media/screenshots/420/420b2008dca0bf60bfa3006763f76a6a.jpg'}, {'id': 3494015, 'image': 'https://media.rawg.io/media/screenshots/1b4/1b42abbec7eab8c42933c78d8391d5a8.jpg'}, {'id': 3494016, 'image': 'https://media.rawg.io/media/screenshots/875/875e3226b20c58a408558ceb1419b0a4.jpg'}, {'id': 3494017, 'image': 'https://media.rawg.io/media/screenshots/bc7/bc71f6d973c40140f7a1d477b7be0689.jpg'}]}]",1
989580,[],0
976005,[],0
985592,[],0
983717,[],0
983211,[],0
605543,[],0
962381,[],0
973509,[],0
14624,[],0
799266,[],0
977219,[],0
979140,[],0
554700,[],0
993142,[],0
759686,[],0
986330,[],0
989802,"[{'id': 254542, 'slug': 'horizon-zero-dawn-the-frozen-wilds', 'name': 'Horizon Zero Dawn: The Frozen Wilds', 'released': '2017-11-07', 'tba': False, 'background_image': 'https://media.rawg.io/media/games/b0a/b0a6ef260b58ef99b40faddd0f9ebed3.jpg', 'rating': 4.4, 'rating_top': 5, 'ratings': [{'id': 5, 'title': 'exceptional', 'count': 268, 'percent': 53.71}, {'id': 4, 'title': 'recommended', 'count': 177, 'percent': 35.47}, {'id': 3, 'title': 'meh', 'count': 46, 'percent': 9.22}, {'id': 1, 'title': 'skip', 'count': 8, 'percent': 1.6}], 'ratings_count': 496, 'reviews_text_count': 3, 'added': 1063, 'added_by_status': {'yet': 112, 'owned': 163, 'beaten': 510, 'toplay': 174, 'dropped': 59, 'playing': 45}, 'metacritic': 83, 'playtime': 0, 'suggestions_count': 533, 'updated': '2025-09-22T23:20:57', 'user_game': None, 'reviews_count': 499, 'saturated_color': '0f0f0f', 'dominant_color': '0f0f0f', 'platforms': [{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 558895, 'image_background': 'https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg'}, 'released_at': '2017-11-07', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 18, 'name': 'PlayStation 4', 'slug': 'playstation4', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 6948, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}, 'released_at': '2017-11-07', 'requirements_en': None, 'requirements_ru': None}], 'parent_platforms': [{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 2, 'name': 'PlayStation', 'slug': 'playstation'}}], 'genres': [{'id': 4, 'name': 'Action', 'slug': 'action', 'games_count': 190862, 'image_background': 'https://media.rawg.io/media/games/b45/b45575f34285f2c4479c9a5f719d972e.jpg'}, {'id': 3, 'name': 'Adventure', 'slug': 'adventure', 'games_count': 151047, 'image_background': 'https://media.rawg.io/media/games/baf/baf9905270314e07e6850cffdb51df41.jpg'}, {'id': 5, 'name': 'RPG', 'slug': 'role-playing-games-rpg', 'games_count': 61619, 'image_background': 'https://media.rawg.io/media/games/ee3/ee3e10193aafc3230ba1cae426967d10.jpg'}], 'stores': [{'id': 284607, 'store': {'id': 3, 'name': 'PlayStation Store', 'slug': 'playstation-store', 'domain': 'store.playstation.com', 'games_count': 8061, 'image_background': 'https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg'}}], 'clip': None, 'tags': [{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 249492, 'image_background': 'https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg'}, {'id': 13, 'name': 'Atmospheric', 'slug': 'atmospheric', 'language': 'eng', 'games_count': 39374, 'image_background': 'https://media.rawg.io/media/games/7cf/7cfc9220b401b7a300e409e539c9afd5.jpg'}, {'id': 24, 'name': 'RPG', 'slug': 'rpg', 'language': 'eng', 'games_count': 26328, 'image_background': 'https://media.rawg.io/media/games/618/618c2031a07bbff6b4f611f10b6bcdbc.jpg'}, {'id': 36, 'name': 'Open World', 'slug': 'open-world', 'language': 'eng', 'games_count': 9172, 'image_background': 'https://media.rawg.io/media/games/34b/34b1f1850a1c06fd971bc6ab3ac0ce0e.jpg'}, {'id': 32, 'name': 'Sci-fi', 'slug': 'sci-fi', 'language': 'eng', 'games_count': 21926, 'image_background': 'https://media.rawg.io/media/games/120/1201a40e4364557b124392ee50317b99.jpg'}, {'id': 6, 'name': 'Exploration', 'slug': 'exploration', 'language': 'eng', 'games_count': 28910, 'image_background': 'https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg'}, {'id': 189, 'name': 'Female Protagonist', 'slug': 'female-protagonist', 'language': 'eng', 'games_count': 15384, 'image_background': 'https://media.rawg.io/media/games/b7d/b7d3f1715fa8381a4e780173a197a615.jpg'}, {'id': 69, 'name': 'Action-Adventure', 'slug': 'action-adventure', 'language': 'eng', 'games_count': 20784, 'image_background': 'https://media.rawg.io/media/games/fc3/fc30790a3b3c738d7a271b02c1e26dc2.jpg'}, {'id': 97, 'name': 'Action RPG', 'slug': 'action-rpg', 'language': 'eng', 'games_count': 8620, 'image_background': 'https://media.rawg.io/media/games/7cf/7cfc9220b401b7a300e409e539c9afd5.jpg'}, {'id': 43, 'name': 'Post-apocalyptic', 'slug': 'post-apocalyptic', 'language': 'eng', 'games_count': 4890, 'image_background': 'https://media.rawg.io/media/games/2ad/2ad87a4a69b1104f02435c14c5196095.jpg'}, {'id': 110, 'name': 'Cinematic', 'slug': 'cinematic', 'language': 'eng', 'games_count': 3331, 'image_background': 'https://media.rawg.io/media/games/b7d/b7d3f1715fa8381a4e780173a197a615.jpg'}, {'id': 167, 'name': 'Futuristic', 'slug': 'futuristic', 'language': 'eng', 'games_count': 6856, 'image_background': 'https://media.rawg.io/media/screenshots/bf7/bf71c819eace914e6c42ae3ecb667308.jpg'}, {'id': 478, 'name': '3rd-Person Perspective', 'slug': '3rd-person-perspective', 'language': 'eng', 'games_count': 87, 'image_background': 'https://media.rawg.io/media/games/909/909974d1c7863c2027241e265fe7011f.jpg'}, {'id': 209, 'name': 'Drama', 'slug': 'drama', 'language': 'eng', 'games_count': 5892, 'image_background': 'https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg'}, {'id': 78, 'name': 'America', 'slug': 'america', 'language': 'eng', 'games_count': 964, 'image_background': 'https://media.rawg.io/media/games/9aa/9aa42d16d425fa6f179fc9dc2f763647.jpg'}], 'esrb_rating': {'id': 3, 'name': 'Teen', 'slug': 'teen'}, 'short_screenshots': [{'id': -1, 'image': 'https://media.rawg.io/media/games/b0a/b0a6ef260b58ef99b40faddd0f9ebed3.jpg'}, {'id': 1811085, 'image': 'https://media.rawg.io/media/screenshots/f48/f483989adff18209c7852599472d06be.jpg'}, {'id': 1811086, 'image': 'https://media.rawg.io/media/screenshots/906/90616e7fa2954649ff38ffb5365d417b.jpg'}, {'id': 1811087, 'image': 'https://media.rawg.io/media/screenshots/86e/86e5f59593985188ac5cb03af34b3662.jpg'}, {'id': 1811088, 'image': 'https://media.rawg.io/media/screenshots/b86/b86d084963a93cbf5d362d0f4bc0dac4.jpg'}, {'id': 1811089, 'image': 'https://media.rawg.io/media/screenshots/517/5170d520fa67021446733a54a80bfeaf.jpg'}, {'id': 1811090, 'image': 'https://media.rawg.io/media/screenshots/bd3/bd3ca5e74594721d5f58e095513d0d99.jpg'}]}]",1
975048,[],0
989987,[],0
799270,[],0
989225,[],0
979634,[],0
58774,[],0
990187,[],0
976007,[],0
986889,[],0
975523,[],0
705347,[],0
976257,[],0
977230,[],0
489300,[],0
981885,[],0
977353,[],0
548019,[],0
985552,[],0
664971,[],0
973375,[],0
975391,[],0
959817,[],0
961403,[],0
813540,[],0
979261,[],0
972785,[],0
990568,[],0
529807,[],0
854494,[],0
462686,[],0
978293,[],0
978297,[],0
978290,[],0
977402,[],0
978295,[],0
981933,[],0
298439,[],0
976166,[],0
978289,[],0
976995,[],0
978288,[],0
957512,[],0
978294,[],0
986378,[],0
979139,[],0
986792,[],0
981609,[],0
965258,[],0
650565,[],0
