game_id,achievements,achievements_count
850684,"[{'id': 1853266, 'name': 'Shine Bright', 'description': 'Acquire 100 Diamonds', 'image': 'https://media.rawg.io/media/achievements/865/86536ee7039607e50d305f450a6b46de.jpg', 'percent': '16.67'}, {'id': 1853270, 'name': ""It's all Fun and Games"", 'description': 'Clear all Minigames on Medium Difficulty', 'image': 'https://media.rawg.io/media/achievements/27e/27e97d2201a32849fb8c587a436abe1a.jpg', 'percent': '16.67'}, {'id': 1853273, 'name': ""What, Like it's Hard?"", 'description': 'Clear any Rhythm Rift on Hard Difficulty and get an S+ grade', 'image': 'https://media.rawg.io/media/achievements/8ca/8cad58fed85d8c9898f9f5b768842714.jpg', 'percent': '16.67'}, {'id': 1853287, 'name': 'Wanna Listen to my Mixtape?', 'description': 'Clear any custom Rhythm Rift', 'image': 'https://media.rawg.io/media/achievements/42d/42d6e9d628fa71f29baa3cbd7eb84cce.jpg', 'percent': '33.33'}, {'id': 1853268, 'name': 'Like a Butterfly', 'description': 'Clear any Boss stage and get an S+ grade', 'image': 'https://media.rawg.io/media/achievements/9ef/9ef3c136581e3554079485d64b2d41bc.jpg', 'percent': '33.33'}, {'id': 1853277, 'name': ""LET'S GOOOO!"", 'description': 'Clear any Rhythm Rift with a Full Combo', 'image': 'https://media.rawg.io/media/achievements/233/23339ec2fb19d8993c6d2f593734b66b.jpg', 'percent': '50.00'}, {'id': 1853254, 'name': 'Mic Check', 'description': 'Clear your first Rhythm Rift', 'image': 'https://media.rawg.io/media/achievements/e66/e664d87ebeaccf28bb87b858cac41e27.jpg', 'percent': '100.00'}, {'id': 1853275, 'name': 'Sight Reader', 'description': 'Clear any Rhythm Rift in Remix Mode or in the Daily Challenge', 'image': 'https://media.rawg.io/media/achievements/852/8529a6a14808ec9a80b7ad5e795183b9.jpg', 'percent': '0.00'}, {'id': 1853281, 'name': 'Possible Mode', 'description': 'Clear 32 Rhythm Rifts on Impossible Difficulty', 'image': 'https://media.rawg.io/media/achievements/97e/97ea1f2b962b4f60538f1275da9d501a.jpg', 'percent': '0.00'}, {'id': 1853274, 'name': 'Impossible Dreamer', 'description': 'Clear any Rhythm Rift on Impossible Difficulty and get an S+ grade', 'image': 'https://media.rawg.io/media/achievements/371/371d17e367ed6e4c76f348c1a68bde1c.jpg', 'percent': '0.00'}]",10
614972,[],0
1001588,[],0
1010539,"[{'id': 1872580, 'name': 'Mines', 'description': 'Kill 7 500 enemies using Rockets', 'image': 'https://media.rawg.io/media/achievements/be5/be57d8ba00f673dc2b4d3729e34febec.jpg', 'percent': '9.09'}, {'id': 1872534, 'name': ""Joe's Dagger"", 'description': 'Kill 10 000 enemies using the Dexecutioner', 'image': 'https://media.rawg.io/media/achievements/8c9/8c9d8a4f4fd89e182fae208bd5223394.jpg', 'percent': '9.09'}, {'id': 1872521, 'name': 'Eagle Claw', 'description': 'Kill 10 000 enemies as Birdo', 'image': 'https://media.rawg.io/media/achievements/119/11904f8a78d11cf4ca4bd163bd6b378c.jpg', 'percent': '9.09'}, {'id': 1872560, 'name': 'Chaos Tome', 'description': 'Charge every Charge Shrine on a Tier 3 run across all 3 stages without leaving the charge zone', 'image': 'https://media.rawg.io/media/achievements/e2e/e2e8a9c208e770a32818495c3ef91b2a.jpg', 'percent': '9.09'}, {'id': 1872536, 'name': 'Soul Harvester', 'description': 'Survive the Final Swarm for 6 minutes', 'image': 'https://media.rawg.io/media/achievements/49c/49c3589842308d88932686b84f35fd10.jpg', 'percent': '9.09'}, {'id': 1872516, 'name': 'Kevin', 'description': 'Obtain 3 Leeching Crystal in a run', 'image': 'https://media.rawg.io/media/achievements/0b3/0b3afedb943637d72fd69c2e7ddb0430.jpg', 'percent': '18.18'}, {'id': 1872532, 'name': 'Energy Core', 'description': 'Defeat the Final Boss 2 times', 'image': 'https://media.rawg.io/media/achievements/214/214ea546c1486a9dcf166ed57add9e5c.jpg', 'percent': '18.18'}, {'id': 1872526, 'name': 'Cannon', 'description': 'Kill 5 000 enemies using Rockets', 'image': 'https://media.rawg.io/media/achievements/49d/49d4af0db9404b52670ea526b67e24d6.jpg', 'percent': '18.18'}, {'id': 1875280, 'name': 'Challenges2', 'description': 'Complete 10 Challenges', 'image': 'https://media.rawg.io/media/achievements/556/556653e27b1ba781377b2243d12e320b.jpg', 'percent': '18.18'}, {'id': 1872573, 'name': 'Corrupted Sword', 'description': 'Get Cursed Tome to Level 20 in under 10 minutes', 'image': 'https://media.rawg.io/media/achievements/ba4/ba437a7cd7c674295b229632bf5cc6c9.jpg', 'percent': '18.18'}]",10
1008165,"[{'id': 1870302, 'name': 'Can I Keep That Rock?', 'description': 'Decorate a Calicorn with a decoration item', 'image': 'https://media.rawg.io/media/achievements/c1a/c1a56b6eed7277ca9132f123d4a18803.jpg', 'percent': '100.00'}, {'id': 1870317, 'name': ""Can't Get Enough Pets!"", 'description': 'Pet 10 Calicorns', 'image': 'https://media.rawg.io/media/achievements/a49/a4976ac35e17a8440e74bf242b590c67.jpg', 'percent': '100.00'}, {'id': 1870296, 'name': 'Sparks Flying', 'description': 'Light the campfire', 'image': 'https://media.rawg.io/media/achievements/bf7/bf79247c181c3b0fd932f797297911ae.jpg', 'percent': '100.00'}, {'id': 1870299, 'name': 'Tidy Up!', 'description': 'Have all Calicorns cleaned at a resting spot', 'image': 'https://media.rawg.io/media/achievements/fff/fffc74fc6cc39925926a61c73278407d.jpg', 'percent': '100.00'}, {'id': 1870300, 'name': 'Fabulous', 'description': 'Decorate a Calicorn with a harness', 'image': 'https://media.rawg.io/media/achievements/5e2/5e22557bdd65a322916f002f64815a99.jpg', 'percent': '100.00'}, {'id': 1870314, 'name': 'Stealthy', 'description': 'Have no Calicorns be attacked by a bird in the forest', 'image': 'https://media.rawg.io/media/achievements/d8e/d8eee0182ed25a771cf2b7dec94db5ea.jpg', 'percent': '100.00'}, {'id': 1870304, 'name': 'Making Friends', 'description': 'Tame 3 Calicorns', 'image': 'https://media.rawg.io/media/achievements/09d/09d7e3847c15e17d7e2cde18b4dfafc4.jpg', 'percent': '100.00'}, {'id': 1870312, 'name': 'Careful Pedestrian', 'description': ""Don't push over any traffic cones in the city"", 'image': 'https://media.rawg.io/media/achievements/067/067fdd4c61a412dec6300cd50b9ae998.jpg', 'percent': '0.00'}, {'id': 1870318, 'name': 'What the Duck', 'description': 'Get close to the ducks in the forest', 'image': 'https://media.rawg.io/media/achievements/2de/2de5b1e808060c50d0fef245194ff4ca.jpg', 'percent': '0.00'}, {'id': 1870315, 'name': 'Road Rage', 'description': 'Wreck 10 cars in the city', 'image': 'https://media.rawg.io/media/achievements/d65/d6525661640201d664cc423acdfdaa26.jpg', 'percent': '0.00'}]",10
983905,[],0
998008,"[{'id': 1855031, 'name': 'The Monster Within', 'description': 'Complete ""The Monster Within""', 'image': 'https://media.rawg.io/media/achievements/3a0/3a0bc05b7923e987f5c9ca178efd4ccf.jpg', 'percent': '66.67'}, {'id': 1855030, 'name': 'Hazardous Workplace', 'description': 'Complete ""Hazardous Workplace""', 'image': 'https://media.rawg.io/media/achievements/c39/c39680b5630283f4329a3b173c32f912.jpg', 'percent': '66.67'}, {'id': 1855029, 'name': ""I'm Tired Of Playing The Hero"", 'description': 'Complete ""I\'m Tired Of Playing The Hero""', 'image': 'https://media.rawg.io/media/achievements/1cf/1cfe9f4275e317144230b3025b06d2fd.jpg', 'percent': '100.00'}, {'id': 1855033, 'name': 'Rising Power', 'description': 'Raise 3 Characters to Rank 6', 'image': 'https://media.rawg.io/media/achievements/9fc/9fc8be5f71a560c73d173193f2e3f226.jpg', 'percent': '0.00'}, {'id': 1855032, 'name': 'High Tension Boy', 'description': 'Enhance 5 Tension Cards to Lv 50', 'image': 'https://media.rawg.io/media/achievements/f39/f394628321f76656928493c64838a0f6.jpg', 'percent': '0.00'}]",5
983706,[],0
1008291,"[{'id': 1869511, 'name': 'Power Trip', 'description': 'Heretic: Kill 20 enemies in one Tome of Power powerup duration.', 'image': 'https://media.rawg.io/media/achievements/ed3/ed3a041c01b752492b313c8dd5e563da.jpg', 'percent': '50.00'}, {'id': 1869507, 'name': 'Necrotized', 'description': 'Heretic: Kill 10 enemies with the Gauntlets of the Necromancer in one map (powered up or not).', 'image': 'https://media.rawg.io/media/achievements/86e/86eff4465ee35ae7d2216c035292c7e0.jpg', 'percent': '50.00'}, {'id': 1869506, 'name': 'Staff Intervention', 'description': 'Heretic: Kill 5 enemies with the Staff in one map (powered up or not).', 'image': 'https://media.rawg.io/media/achievements/ac9/ac97dd631b89e6aeb6b1ff4307edddf8.jpg', 'percent': '50.00'}, {'id': 1869516, 'name': 'Clean Sweep', 'description': 'Heretic: Get all items on one map.', 'image': 'https://media.rawg.io/media/achievements/332/33260c6bd621d6684b13fc6e82c5677e.jpg', 'percent': '50.00'}, {'id': 1869517, 'name': ""Now I've Seen Everything"", 'description': 'Heretic: Find all secrets on one map.', 'image': 'https://media.rawg.io/media/achievements/4a9/4a9f5624ec9456cc144fd00a2924dcf2.jpg', 'percent': '50.00'}, {'id': 1869515, 'name': 'Master Assassin', 'description': 'Heretic: Kill all enemies on one map.', 'image': 'https://media.rawg.io/media/achievements/fcf/fcfd70b5b6eaf8edba43d8fa295e7352.jpg', 'percent': '100.00'}, {'id': 1869519, 'name': 'A Shocking Development', 'description': 'Heretic: Find the Tempest Wand.', 'image': 'https://media.rawg.io/media/achievements/edc/edc96d357fe64f8dd9093745230211c1.jpg', 'percent': '0.00'}, {'id': 1869539, 'name': 'Are You Ready to Fly?', 'description': 'Hexen: Find and use the Wings of Wrath.', 'image': 'https://media.rawg.io/media/achievements/933/933d02f6092d171aaa300326b9619eff.jpg', 'percent': '0.00'}, {'id': 1869524, 'name': 'The Ossuary', 'description': 'Heretic: Complete Heretic Episode 4.', 'image': 'https://media.rawg.io/media/achievements/19f/19fe624b56082405a999ccf02e8e38cc.jpg', 'percent': '0.00'}, {'id': 1869521, 'name': 'The City of the Damned', 'description': 'Heretic: Complete Heretic Episode 1.', 'image': 'https://media.rawg.io/media/achievements/12f/12f99f600a5a3ec86eca229b5961aed4.jpg', 'percent': '0.00'}]",10
931660,[],0
43035,[],0
1002813,[],0
995586,"[{'id': 1846822, 'name': 'The last dance', 'description': 'Reunite with Elulu', 'image': 'https://media.rawg.io/media/achievements/c69/c694199f2dc5ec193a2d1bac32606da8.jpg', 'percent': '100.00'}, {'id': 1846821, 'name': '7th virtue', 'description': 'Beat ACT VII', 'image': 'https://media.rawg.io/media/achievements/11e/11e16d4d40c319aecb21a45771d7ca59.jpg', 'percent': '100.00'}, {'id': 1846820, 'name': 'Number of the Beast', 'description': 'Beat ACT VI', 'image': 'https://media.rawg.io/media/achievements/6da/6daa112cf7b34be090f98915830a9064.jpg', 'percent': '100.00'}, {'id': 1846819, 'name': '5th victory', 'description': 'Beat ACT V', 'image': 'https://media.rawg.io/media/achievements/2d0/2d019920b71ae4aa582cbc69ad070745.jpg', 'percent': '100.00'}, {'id': 1846818, 'name': '4th unleashed', 'description': 'Beat ACT IV', 'image': 'https://media.rawg.io/media/achievements/fec/fecc01048918d06e7be5d874a0135bb1.jpg', 'percent': '100.00'}, {'id': 1846815, 'name': '1st step', 'description': 'Beat ACT I', 'image': 'https://media.rawg.io/media/achievements/dd8/dd86d1b43903584c3e142011031780ba.jpg', 'percent': '100.00'}, {'id': 1846816, 'name': '2nd hand', 'description': 'Beat ACT II', 'image': 'https://media.rawg.io/media/achievements/ba7/ba7db217ad1a013f553b2717c9065b32.jpg', 'percent': '100.00'}, {'id': 1846817, 'name': '3rd impact', 'description': 'Beat ACT III', 'image': 'https://media.rawg.io/media/achievements/f8d/f8d8b5276d20cb58335ff7c89aaf746b.jpg', 'percent': '100.00'}, {'id': 1846829, 'name': 'Decendant of MSX', 'description': 'Find a wanderer from Planet Nepenthes', 'image': 'https://media.rawg.io/media/achievements/9b8/9b8d7b71155b9a3af49d17cf893c1d6c.jpg', 'percent': '0.00'}, {'id': 1846823, 'name': 'Meet Wen', 'description': 'Encount with a novice gunsmith from the Limbo', 'image': 'https://media.rawg.io/media/achievements/a33/a338856499e25979598ff3c997603096.jpg', 'percent': '0.00'}]",10
997764,[],0
998678,[],0
997619,[],0
986941,[],0
1004514,"[{'id': 1873453, 'name': 'Super Sonic Racing!', 'description': 'Win any Grand Prix on Super Sonic Speed', 'image': 'https://media.rawg.io/media/achievements/d36/d36396bbd3bc02d26b5bc1e328c7cb49.jpg', 'percent': '50.00'}, {'id': 1873454, 'name': 'Flawless Racing', 'description': 'Achieve a perfect win in any Grand Prix', 'image': 'https://media.rawg.io/media/achievements/1c4/1c4d772bcb3f685e23f6f8e341b6a7b5.jpg', 'percent': '50.00'}, {'id': 1873491, 'name': 'Gearhead', 'description': 'Obtain all rewards granted by race count', 'image': 'https://media.rawg.io/media/achievements/82f/82f8998d6484a921afe26efdc0e1a903.jpg', 'percent': '50.00'}, {'id': 1873456, 'name': 'Grand Slam', 'description': 'Win in all Grand Prix', 'image': 'https://media.rawg.io/media/achievements/ab2/ab2e75741e42afde885777a2fec9abf8.jpg', 'percent': '50.00'}, {'id': 1873460, 'name': 'Turn the Tables', 'description': 'Win in a group match by using a race bonus', 'image': 'https://media.rawg.io/media/achievements/78c/78c2209858fb7a348c29c78d5bc887fb.jpg', 'percent': '100.00'}, {'id': 1873490, 'name': 'Fully Licensed', 'description': 'Rank up the Gadget Plate until 6 slots are unlocked', 'image': 'https://media.rawg.io/media/achievements/f15/f156f0f93dc47d57169f06b83fcef681.jpg', 'percent': '100.00'}, {'id': 1873451, 'name': 'CrossWorlds Traveler', 'description': 'Race through every CrossWorld in Grand Prix', 'image': 'https://media.rawg.io/media/achievements/eb0/eb0c0db5d66e080367e64fbdce0a0bc7.jpg', 'percent': '100.00'}, {'id': 1873450, 'name': 'Rival Buster', 'description': 'Defeat a rival 5 times', 'image': 'https://media.rawg.io/media/achievements/ed7/ed79859a466485e4f1fcbf244964d2ac.jpg', 'percent': '100.00'}, {'id': 1873479, 'name': 'Loyal Customer', 'description': 'Use Donpa Tickets to buy an item', 'image': 'https://media.rawg.io/media/achievements/130/130e12eaacdbf1395c36a35b6f363b8a.jpg', 'percent': '100.00'}, {'id': 1873455, 'name': 'New Horizons', 'description': 'Unlock the Secret Grand Prix', 'image': 'https://media.rawg.io/media/achievements/e44/e443cbc9c314b7d3a553f16642c382c0.jpg', 'percent': '100.00'}]",10
1008572,"[{'id': 1871906, 'name': 'Trainspotting', 'description': 'Watched the rocket train go by', 'image': 'https://media.rawg.io/media/achievements/dc3/dc3fbe8907952c414cbb7300caae90f1.jpg', 'percent': '100.00'}, {'id': 1871898, 'name': 'Pull It Off', 'description': 'Removed a brick from a handle', 'image': 'https://media.rawg.io/media/achievements/94f/94f79405d6ede51916c62c46101aee94.jpg', 'percent': '100.00'}, {'id': 1871901, 'name': 'Sailing', 'description': 'Powered up the boat', 'image': 'https://media.rawg.io/media/achievements/d50/d509feb353c44d347559d1512cd4ba19.jpg', 'percent': '100.00'}, {'id': 1871904, 'name': 'Open Sesame', 'description': 'Opened the gate', 'image': 'https://media.rawg.io/media/achievements/477/4776eeb73916ea651c285d8c0688c174.jpg', 'percent': '100.00'}, {'id': 1871897, 'name': 'Sit on the Seesaw', 'description': 'Both players sat on the Seesaw', 'image': 'https://media.rawg.io/media/achievements/79a/79ad8c2bb97c227fabe13c0a6788a014.jpg', 'percent': '100.00'}, {'id': 1871891, 'name': ""We're Building!"", 'description': 'Built with bricks for the first time', 'image': 'https://media.rawg.io/media/achievements/b22/b22fd549a0b617c656a7966568db9aa6.jpg', 'percent': '100.00'}, {'id': 1871894, 'name': 'Just Hanging Out', 'description': 'Hung out in the swings', 'image': 'https://media.rawg.io/media/achievements/ed6/ed62d74d2f34ed9912b541ff143c28ed.jpg', 'percent': '100.00'}, {'id': 1871926, 'name': 'Farewell My Friend', 'description': 'Lift off complete', 'image': 'https://media.rawg.io/media/achievements/576/576c5916382550fb661f4c6bf6cf74f2.jpg', 'percent': '0.00'}, {'id': 1871899, 'name': 'Sideshow', 'description': 'Slinged the player sideways with the power source', 'image': 'https://media.rawg.io/media/achievements/d6b/d6bbf6ad9aa6445c1671a5bd814fb7af.jpg', 'percent': '0.00'}, {'id': 1871893, 'name': 'Follow the Cattail Trail', 'description': 'Jumped on all the cattails in the river', 'image': 'https://media.rawg.io/media/achievements/b39/b39a7417f016253f7fb978e7ae8a40b5.jpg', 'percent': '0.00'}]",10
864998,"[{'id': 1852380, 'name': 'Healing for the soul', 'description': 'Play the violin during the night', 'image': 'https://media.rawg.io/media/achievements/f49/f49af42c45f904cb74950e35a0c4d2e2.jpg', 'percent': '50.00'}, {'id': 1852370, 'name': 'The Game Is Afoot', 'description': 'Investigate 3 Clues', 'image': 'https://media.rawg.io/media/achievements/819/819c3094244adf4d29370cdd9d64ea5b.jpg', 'percent': '100.00'}, {'id': 1852374, 'name': 'Subtlety', 'description': 'Use knockout 3 times', 'image': 'https://media.rawg.io/media/achievements/334/334e15c2e82597eacb8a6ea99b00e20b.jpg', 'percent': '100.00'}, {'id': 1852361, 'name': 'Simple headology', 'description': 'Unlock all of Agnes’s skills during a Campaign', 'image': 'https://media.rawg.io/media/achievements/6c6/6c6b0cb19bdf9d88e3296231947733ce.jpg', 'percent': '0.00'}, {'id': 1852352, 'name': 'A Scheme Brought to Light', 'description': 'Complete Chapter 4 of the Corrupt Hand of the Church Campaign', 'image': 'https://media.rawg.io/media/achievements/84a/84a7d079c8d1206dc03eb7454802ca83.jpg', 'percent': '0.00'}, {'id': 1852355, 'name': 'A Talk with the Dead', 'description': 'Complete Chapter 3 of the Gate of St Jerome Campaign', 'image': 'https://media.rawg.io/media/achievements/21d/21d8a7cf863ac004b3178e5e3db41a2b.jpg', 'percent': '0.00'}, {'id': 1852363, 'name': 'Beware the quiet man', 'description': 'Unlock all of Eduardo’s skills during a Campaign', 'image': 'https://media.rawg.io/media/achievements/486/486a20f1eca5dc3bcc12aa15c73b47d0.jpg', 'percent': '0.00'}, {'id': 1852375, 'name': 'Turmoil', 'description': 'Make a loud noise to create some panic', 'image': 'https://media.rawg.io/media/achievements/803/8036bdcd42c513c98b82fe72d28a9b76.jpg', 'percent': '0.00'}, {'id': 1852349, 'name': 'A sin in a haystack', 'description': 'Complete Chapter 1 of the Corrupt Hand of the Church Campaign', 'image': 'https://media.rawg.io/media/achievements/eb5/eb57fe3934a61486a81760b6d59bfa41.jpg', 'percent': '0.00'}, {'id': 1852348, 'name': 'A Finding Most Strange', 'description': 'Finish the Prologue', 'image': 'https://media.rawg.io/media/achievements/09d/09d1a550a7bf14bb1ed72e05b801fb9e.jpg', 'percent': '0.00'}]",10
1003477,"[{'id': 1863167, 'name': 'Digging for treasure', 'description': 'Fully drain out all rewards from the route to the castle on Sunken', 'image': 'https://media.rawg.io/media/achievements/992/992333aea520d5f11dbbed5d798fc480.jpg', 'percent': '12.50'}, {'id': 1863151, 'name': 'Easy rider', 'description': 'Travel 100km in any vehicle', 'image': 'https://media.rawg.io/media/achievements/fa0/fa058e777a965441c9db634ad8303b05.jpg', 'percent': '12.50'}, {'id': 1863156, 'name': 'Patchwork', 'description': 'Pave 1000 m2 of asphalt', 'image': 'https://media.rawg.io/media/achievements/23a/23a3bb29d48cac69329deb199a33c0d1.jpg', 'percent': '25.00'}, {'id': 1863154, 'name': 'It Flows', 'description': 'Pour 500 tons of sand', 'image': 'https://media.rawg.io/media/achievements/de5/de5f24040ad4fc7b1d70c108525fddbb.jpg', 'percent': '25.00'}, {'id': 1863157, 'name': 'I Know The Pieces Fit', 'description': ""Have 250 vehicles successfully travel along the routes you've plotted"", 'image': 'https://media.rawg.io/media/achievements/09c/09c9f78d61d1976224b4faf1181c191d.jpg', 'percent': '25.00'}, {'id': 1863138, 'name': 'Shore Thing', 'description': 'Reinforce the endangered shoreline', 'image': 'https://media.rawg.io/media/achievements/d07/d07d3f4964661ce460e49c2aeec662a1.jpg', 'percent': '75.00'}, {'id': 1863148, 'name': 'Hand-me-down', 'description': 'Receive your first Rusty vehicle', 'image': 'https://media.rawg.io/media/achievements/9c2/9c22c74da09ed3ed5f169d5192a51d8b.jpg', 'percent': '100.00'}, {'id': 1863175, 'name': 'Mood', 'description': 'Ruin a beautiful thing on Kernel (you monster)', 'image': 'https://media.rawg.io/media/achievements/8fb/8fb06aa8492ce632de51a2b7938b3d72.jpg', 'percent': '0.00'}, {'id': 1863169, 'name': 'Running late', 'description': 'Perform an insane jump in jungle area on Sojourn', 'image': 'https://media.rawg.io/media/achievements/3a5/3a5ab567c9536581c179c90fe1adce98.jpg', 'percent': '0.00'}, {'id': 1863176, 'name': 'Spinner', 'description': 'Construct 30 bridges', 'image': 'https://media.rawg.io/media/achievements/be7/be7a25befc8a7c7a1fc087bac04ec955.jpg', 'percent': '0.00'}]",10
795429,[],0
500610,[],0
1001848,[],0
1007234,"[{'id': 1869180, 'name': 'First Blood', 'description': 'Kill your first enemy', 'image': 'https://media.rawg.io/media/achievements/f54/f547418cc01b3a7abd85b615041f7fee.jpg', 'percent': '100.00'}, {'id': 1869184, 'name': 'Peasant', 'description': 'Achieve victory for the first time', 'image': 'https://media.rawg.io/media/achievements/35c/35cfdfed96b8eff21dc05ca0a5659725.jpg', 'percent': '100.00'}, {'id': 1869186, 'name': 'Swordsman', 'description': 'Achieve victory on Threat level 5', 'image': 'https://media.rawg.io/media/achievements/78e/78e9cd46851e7ddab105b4b02885f9a7.jpg', 'percent': '0.00'}, {'id': 1869174, 'name': 'High Morale', 'description': 'Reach 100 morale', 'image': 'https://media.rawg.io/media/achievements/785/785ed3d8ba2e7c7eea537614554c76df.jpg', 'percent': '0.00'}, {'id': 1869178, 'name': 'Self-Defense', 'description': 'Kill a total of 5000 enemies', 'image': 'https://media.rawg.io/media/achievements/834/834c1755d90ed322ee0d5ccf66674eff.jpg', 'percent': '0.00'}, {'id': 1869183, 'name': 'Lords of Graveyard', 'description': 'Beat each boss of the Graveyard', 'image': 'https://media.rawg.io/media/achievements/bf8/bf833698df260ef26b492369d3443ca8.jpg', 'percent': '0.00'}, {'id': 1869168, 'name': 'No Gaze Upgrades', 'description': 'Beat a level without upgrading your Vision', 'image': 'https://media.rawg.io/media/achievements/957/9579ef086f8b8443ad8ce62c29374ab4.jpg', 'percent': '0.00'}, {'id': 1869176, 'name': 'Double Damage', 'description': 'Reach +100% damage for any unit class', 'image': 'https://media.rawg.io/media/achievements/081/081fcea190a0beb4a71de33f00600a17.jpg', 'percent': '0.00'}, {'id': 1869181, 'name': 'Creative Limitations', 'description': 'Secure a victory with both Betty and Wise tree', 'image': 'https://media.rawg.io/media/achievements/438/4389b0f02c5fc0f3201f23e3ec9e7b6a.jpg', 'percent': '0.00'}, {'id': 1869171, 'name': 'No Castle Damage', 'description': 'Beat a level without taking any castle damage', 'image': 'https://media.rawg.io/media/achievements/ccd/ccd368f2a1d76ce9a223df2b23929a1b.jpg', 'percent': '0.00'}]",10
455518,[],0
1007056,"[{'id': 1870075, 'name': 'The Faraway Tsardom', 'description': 'And then to the Faraway Tsardom he flew', 'image': 'https://media.rawg.io/media/achievements/e09/e0986190962b18c9f4c6dacb746c90d0.jpg', 'percent': '66.67'}, {'id': 1870093, 'name': 'The Scholar', 'description': 'Read ten birch bark manuscripts', 'image': 'https://media.rawg.io/media/achievements/e19/e19fcbb37d5f90ecc4ff4ff620a14103.jpg', 'percent': '66.67'}, {'id': 1870094, 'name': 'Homo Universalis', 'description': 'Read twenty-five birch bark manuscripts', 'image': 'https://media.rawg.io/media/achievements/59f/59f57be1bbc20d69b1c3838a3380d1dd.jpg', 'percent': '66.67'}, {'id': 1870074, 'name': 'First Blood', 'description': 'There was a cut, and then there was blood', 'image': 'https://media.rawg.io/media/achievements/aff/aff435df95065fd2e1130a9bf5ceea7b.jpg', 'percent': '66.67'}, {'id': 1870084, 'name': 'The Escape', 'description': 'Flee the Temple', 'image': 'https://media.rawg.io/media/achievements/b11/b11974d09c0a07898da2786048ef2c54.jpg', 'percent': '66.67'}, {'id': 1870089, 'name': 'The Smith', 'description': 'Find five tales', 'image': 'https://media.rawg.io/media/achievements/74b/74b5543b98a5d8c034af3d76e91b26d1.jpg', 'percent': '66.67'}, {'id': 1870097, 'name': 'Prometheus', 'description': 'Burn 616 objects', 'image': 'https://media.rawg.io/media/achievements/906/906a5ae8eeb78660ceb0a94bbb30b764.jpg', 'percent': '66.67'}, {'id': 1870090, 'name': 'Basat', 'description': 'Find ten tales', 'image': 'https://media.rawg.io/media/achievements/44c/44c780851caaa55dd6f7512a90f2cbcd.jpg', 'percent': '66.67'}, {'id': 1870073, 'name': 'Pugh! Pugh! Pugh!', 'description': 'Smells like Russian spirit!', 'image': 'https://media.rawg.io/media/achievements/370/3708833d93b969d5393d684f016360d6.jpg', 'percent': '66.67'}, {'id': 1870102, 'name': 'Sheep Level', 'description': 'Not the cow level—it’s sheep now', 'image': 'https://media.rawg.io/media/achievements/1ed/1ed935458d0e97d0c96eea764ff1fd80.jpg', 'percent': '66.67'}]",10
996213,[],0
1005610,[],0
1002487,"[{'id': 1862413, 'name': 'Joker', 'description': 'Evil Mr. Rabbit', 'image': 'https://media.rawg.io/media/achievements/9d4/9d479a29eeeda44f4f17a7cf7ebe96d3.jpg', 'percent': '75.00'}, {'id': 1862399, 'name': 'King of Spades', 'description': 'Mr. Owl', 'image': 'https://media.rawg.io/media/achievements/ee3/ee35615ee94be4a716bc68744dcc1df4.jpg', 'percent': '75.00'}, {'id': 1862408, 'name': 'Ace of Clubs', 'description': 'Butterfly', 'image': 'https://media.rawg.io/media/achievements/ed0/ed03e2a7b0a960ae7d7b235deeb92697.jpg', 'percent': '75.00'}, {'id': 1862404, 'name': 'Ace of Hearts', 'description': 'Heart', 'image': 'https://media.rawg.io/media/achievements/565/5657821e2e604c551b452ed1ee36a9f6.jpg', 'percent': '75.00'}, {'id': 1862405, 'name': 'Jack of Clubs', 'description': 'Corrupted soul', 'image': 'https://media.rawg.io/media/achievements/dc7/dc7fbbf3f640cece2b7fdc81727be785.jpg', 'percent': '75.00'}, {'id': 1862402, 'name': 'Queen of Hearts', 'description': 'Ms. Pheasant & Mrs. Pigeon', 'image': 'https://media.rawg.io/media/achievements/503/5030c7f2be590b659613561b9781b5ea.jpg', 'percent': '75.00'}, {'id': 1862403, 'name': 'King of Hearts', 'description': 'Mr. Deer', 'image': 'https://media.rawg.io/media/achievements/e10/e1021ef42d9f80434eb4f4eb3591eaa1.jpg', 'percent': '75.00'}, {'id': 1862412, 'name': 'Ace of Diamonds', 'description': 'Cube', 'image': 'https://media.rawg.io/media/achievements/c19/c19507d78ad9524d7e4ecf042a37e541.jpg', 'percent': '75.00'}, {'id': 1862401, 'name': 'Jack of Hearts', 'description': 'Mr. Boar', 'image': 'https://media.rawg.io/media/achievements/501/501bea7124254c543a71853271537b43.jpg', 'percent': '75.00'}, {'id': 1862411, 'name': 'King of Diamonds', 'description': 'Dale', 'image': 'https://media.rawg.io/media/achievements/0c4/0c4b1e28e38a25f34c8632acc722f161.jpg', 'percent': '75.00'}]",10
1007995,[],0
