game_id,achievements,achievements_count
946610,[],0
905586,"[{'id': 1694436, 'name': 'ARACHNOPHOBIA', 'description': 'Kill 10 Spitting Spiders', 'image': 'https://media.rawg.io/media/achievements/81c/81c2dcebe522a4b8842ed6a72d6313a0.jpg', 'percent': '10.53'}, {'id': 1713917, 'name': 'MADE OF STEEL', 'description': 'Finish a level without taking any damaged on NIGHTMARE difficulty', 'image': 'https://media.rawg.io/media/achievements/400/4001fc7f2e92c26e300f3db351481cca.jpg', 'percent': '10.53'}, {'id': 1713918, 'name': 'BUTCHER', 'description': 'Kill 350 enemies with the Old Axe', 'image': 'https://media.rawg.io/media/achievements/825/825e916e2c93c6a1bef426609f96c519.jpg', 'percent': '10.53'}, {'id': 1694430, 'name': 'WAKING UP', 'description': 'Complete the Prologue at Nightmare difficulty', 'image': 'https://media.rawg.io/media/achievements/2f7/2f77660a3ba294ccec9ba086b0d6425a.jpg', 'percent': '10.53'}, {'id': 1694437, 'name': 'TAP TAP TAP', 'description': 'Kill 350 Small Spiders', 'image': 'https://media.rawg.io/media/achievements/011/01172e986aa83a9aaadc62fffd006642.jpg', 'percent': '10.53'}, {'id': 1694435, 'name': 'A CLEAN SWEEP', 'description': 'Kill 400 Walking Soulless', 'image': 'https://media.rawg.io/media/achievements/d2b/d2bde5136236cd3007abebdc5b8caedd.jpg', 'percent': '10.53'}, {'id': 1694431, 'name': 'THE HARD KIND', 'description': 'Complete the Prologue at Hard difficulty or higher', 'image': 'https://media.rawg.io/media/achievements/e0a/e0a22b1898d479892ce77417cf974e4c.jpg', 'percent': '10.53'}, {'id': 1713920, 'name': 'LONE SURVIVOR', 'description': 'Survive the whole Prologue on NIGHTMARE difficulty with the same volunteer', 'image': 'https://media.rawg.io/media/achievements/b13/b1320fbe26f32614e98693c470934a8e.jpg', 'percent': '10.53'}, {'id': 1694420, 'name': 'DROP LIKE FLIES', 'description': 'Death count: 10', 'image': 'https://media.rawg.io/media/achievements/c34/c342006315734ead087101ed09a6837d.jpg', 'percent': '15.79'}, {'id': 1713919, 'name': ""I DON'T LIKE SHOOTING"", 'description': 'Finish a level with only melee weapons', 'image': 'https://media.rawg.io/media/achievements/8be/8be7b0dd706293c989a55df04204a297.jpg', 'percent': '15.79'}]",10
892220,"[{'id': 1861600, 'name': 'Buoy that was close!', 'description': 'Save all the seamen', 'image': 'https://media.rawg.io/media/achievements/4e4/4e41583da453e54ee040f8817ede7cc2.jpg', 'percent': '50.00'}, {'id': 1861620, 'name': 'Musical Ear', 'description': 'Complete 1 Music Mission without missing a note', 'image': 'https://media.rawg.io/media/achievements/13d/13d5a451d40a9ac93d2a502473ed79b6.jpg', 'percent': '50.00'}, {'id': 1861619, 'name': 'Wingman', 'description': 'Complete 1 Plane Mission without damaging the Plane', 'image': 'https://media.rawg.io/media/achievements/469/4699793f59ef28e28eb46f32f25c7674.jpg', 'percent': '50.00'}, {'id': 1861609, 'name': 'Sabotage', 'description': 'Deactivate the Torpedoes', 'image': 'https://media.rawg.io/media/achievements/f10/f10f6fbce29af8fb0cdfdebc142f53a3.jpg', 'percent': '100.00'}, {'id': 1861607, 'name': 'Daring Escape', 'description': 'Steal the German plane', 'image': 'https://media.rawg.io/media/achievements/8dd/8dd83ba41093ad44fe11f665264dce36.jpg', 'percent': '100.00'}, {'id': 1861617, 'name': 'To those who fell', 'description': 'Find 30 Objects', 'image': 'https://media.rawg.io/media/achievements/772/7727c1186664fcab4d0dae6b74e30e4a.jpg', 'percent': '100.00'}, {'id': 1861605, 'name': 'We can do it!', 'description': 'Save the Women in the Factory', 'image': 'https://media.rawg.io/media/achievements/476/47602bf93b4f3b53bd3bcbb6fe50cb60.jpg', 'percent': '100.00'}, {'id': 1861608, 'name': 'Hold the line', 'description': 'Resist the Attack on the trenches', 'image': 'https://media.rawg.io/media/achievements/c58/c58daee5207fe8d0e0c339c738aa1959.jpg', 'percent': '100.00'}, {'id': 1861606, 'name': 'Brothers in Arms', 'description': 'James and Freddie reunite', 'image': 'https://media.rawg.io/media/achievements/fa2/fa2239fa874947b7a337c79f08c4406a.jpg', 'percent': '100.00'}, {'id': 1861610, 'name': 'Sacrifice', 'description': 'Freddie saves James from incoming mortar', 'image': 'https://media.rawg.io/media/achievements/c9e/c9e4ed72892b0c95273c4af0879cf139.jpg', 'percent': '100.00'}]",10
960507,[],0
960988,"[{'id': 1728936, 'name': 'Escape Master', 'description': 'Break free from the entanglement of vines 200 times', 'image': 'https://media.rawg.io/media/achievements/a9a/a9a797bbb78656edb3504fa1d39968ca.jpg', 'percent': '11.11'}, {'id': 1728939, 'name': 'Treasure Hunter', 'description': 'Open chests a total of 1000 times', 'image': 'https://media.rawg.io/media/achievements/ece/ece7e91a4a6e1730be3fbec9743cf0ef.jpg', 'percent': '11.11'}, {'id': 1728948, 'name': 'Money Spender', 'description': 'Spend a total of 1000000 Gold', 'image': 'https://media.rawg.io/media/achievements/dd6/dd6d58c563710dc3466504b99693f932.jpg', 'percent': '11.11'}, {'id': 1728947, 'name': 'Adventure Trip', 'description': 'Matches played reach 100', 'image': 'https://media.rawg.io/media/achievements/eab/eabeb26a2be55d5c07be269359af2009.jpg', 'percent': '11.11'}, {'id': 1728963, 'name': 'First Blood', 'description': 'Player kill times reach 1', 'image': 'https://media.rawg.io/media/achievements/0b3/0b389378e6e8c9691e4a9012f4801c3a.jpg', 'percent': '11.11'}, {'id': 1728962, 'name': 'Destroyer', 'description': 'Destroy a total of 500 scene parts', 'image': 'https://media.rawg.io/media/achievements/440/440be64c804e1ee8dbe5ca2eb37a4653.jpg', 'percent': '11.11'}, {'id': 1728956, 'name': 'Equipment Collector', 'description': 'Weapons owned reaches 1000', 'image': 'https://media.rawg.io/media/achievements/304/3049ba3e9bcc6221f6584e99a57fec43.jpg', 'percent': '11.11'}, {'id': 1728934, 'name': 'Mushroom Adventure', 'description': 'Bounce off mushrooms 200 times in the mushroom field', 'image': 'https://media.rawg.io/media/achievements/cd4/cd458b352246a45564f0a1e174593785.jpg', 'percent': '11.11'}, {'id': 1728946, 'name': 'Survival Race', 'description': 'Kill 1 bosses with only 1% HP remaining', 'image': 'https://media.rawg.io/media/achievements/dfb/dfbb65366482e48787cdc26f322705e4.jpg', 'percent': '11.11'}, {'id': 1728935, 'name': 'Haven', 'description': 'Hide inside the coffin 200 times', 'image': 'https://media.rawg.io/media/achievements/cab/cabf73a6bd1353f66c2942d5cc6a2f54.jpg', 'percent': '11.11'}]",10
917740,"[{'id': 1702600, 'name': 'GRATUITOUS', 'description': ""Continue the combo after landing Robot's COMMAND: GRAB."", 'image': 'https://media.rawg.io/media/achievements/605/605212d92b2987dea5cfc68448aa8d01.jpg', 'percent': '8.33'}, {'id': 1702598, 'name': 'NOTHING PERSONNEL', 'description': 'Land a first-turn Impale as Cowboy in a multiplayer match.', 'image': 'https://media.rawg.io/media/achievements/e10/e10bf213e368d9a5c3caf4c0d90405b1.jpg', 'percent': '13.89'}, {'id': 1702590, 'name': 'HUSTLEMANIAC', 'description': 'Win 10 multiplayer games.', 'image': 'https://media.rawg.io/media/achievements/da9/da9c2ae60bb303e172fa460a15c56c4d.jpg', 'percent': '16.67'}, {'id': 1702605, 'name': 'RELENTLESS', 'description': 'Land a 20-hit combo in a multiplayer match.', 'image': 'https://media.rawg.io/media/achievements/38d/38da0e6ce68c5be5a064d40a5f186ed5.jpg', 'percent': '19.44'}, {'id': 1702608, 'name': 'UNFAIR', 'description': 'Combo out of Burst (not Burst Cancel).', 'image': 'https://media.rawg.io/media/achievements/c53/c532a94e2e17d4047da446d8215ff595.jpg', 'percent': '19.44'}, {'id': 1702607, 'name': 'YOUR ONLY MOVE', 'description': 'Use Hustle to gain a level of super meter in a multiplayer match.', 'image': 'https://media.rawg.io/media/achievements/926/9267129e4179ac662fc8fb02a5fed76a.jpg', 'percent': '19.44'}, {'id': 1702597, 'name': 'VERY SUPER JUMP', 'description': ""Launch yourself with Wizard's Spark Bomb."", 'image': 'https://media.rawg.io/media/achievements/ccf/ccfdf4e6e783cc59a26907b95737fc81.jpg', 'percent': '27.78'}, {'id': 1702606, 'name': 'HALF LIFE', 'description': 'Deal 5000 damage in one combo.', 'image': 'https://media.rawg.io/media/achievements/acd/acd02bf27893fda44f65889b07ec42b2.jpg', 'percent': '33.33'}, {'id': 1702603, 'name': 'ULTIMATE POWER', 'description': 'Reach max super meter without infinite resources in a multiplayer match.', 'image': 'https://media.rawg.io/media/achievements/8fe/8fe9024b16f05c4f55ddd6bb1da4a5f7.jpg', 'percent': '38.89'}, {'id': 1702596, 'name': 'STYLISH', 'description': 'Create and save a custom user style.', 'image': 'https://media.rawg.io/media/achievements/413/413e268fc24f9caa88048c0dc4a6d581.jpg', 'percent': '41.67'}]",10
964136,"[{'id': 1812385, 'name': 'Wild Rider II', 'description': 'Win 100 draft matches as Saim-Hann', 'image': 'https://media.rawg.io/media/achievements/bfb/bfb57c87b7ae66c3acb7dbd968519359.jpg', 'percent': '16.67'}, {'id': 1812296, 'name': 'Eternal III', 'description': 'Upgrade 30 Sautekh cards to tier 3', 'image': 'https://media.rawg.io/media/achievements/f72/f72bf4ec657dc748e449a5e61e5ef45c.jpg', 'percent': '16.67'}, {'id': 1812226, 'name': 'Persistance V', 'description': 'Log in 365 days', 'image': 'https://media.rawg.io/media/achievements/a8b/a8b287adabe3470a281d0576e8ba87df.jpg', 'percent': '16.67'}, {'id': 1812448, 'name': 'Exemplar of the Creed V', 'description': 'Gain 2000 Faith', 'image': 'https://media.rawg.io/media/achievements/514/5140712f2ef5c71bc639fa751ac2b1d4.jpg', 'percent': '16.67'}, {'id': 1812176, 'name': 'Path of the Warrior V', 'description': 'Deal 100000 damage with Shuriken', 'image': 'https://media.rawg.io/media/achievements/b11/b11e4bc6948f0986f7827371d8198fd8.jpg', 'percent': '16.67'}, {'id': 1812297, 'name': 'Eternal IV', 'description': 'Upgrade 45 Sautekh cards to tier 3', 'image': 'https://media.rawg.io/media/achievements/2b1/2b1917e34e7bf5a634353f7cb5cc2367.jpg', 'percent': '16.67'}, {'id': 1812215, 'name': 'Call to Arms IV', 'description': 'Open booster packs 2000 times', 'image': 'https://media.rawg.io/media/achievements/252/25291365cae06c77cead397a691ce083.jpg', 'percent': '16.67'}, {'id': 1812378, 'name': 'Implacable Conqueror V', 'description': 'Win 10000 draft matches as Sautekh', 'image': 'https://media.rawg.io/media/achievements/505/505cf99f1a9e5d062a7ed3ca9e32f8bf.jpg', 'percent': '16.67'}, {'id': 1812211, 'name': 'Reanimation Protocol V', 'description': 'Reanimate a Remnant 10000 times', 'image': 'https://media.rawg.io/media/achievements/ea3/ea37b9f5697e4524e3b3baecd3c4759c.jpg', 'percent': '16.67'}, {'id': 1812382, 'name': 'Dark Hereticus IV', 'description': 'Win 5000 draft matches as Black Legion', 'image': 'https://media.rawg.io/media/achievements/942/94232a9151da3061304d4b934f9ed6a6.jpg', 'percent': '16.67'}]",10
934498,[],0
62424,"[{'id': 1784226, 'name': 'DATA HOARDER!', 'description': 'Collect and research all Data Chips. Very studious!', 'image': 'https://media.rawg.io/media/achievements/f01/f010e216cd6947a6bf40ca1e02af5cdc.jpg', 'percent': '14.29'}, {'id': 1784230, 'name': 'HEROIC RESCUE!', 'description': 'Rescue all bots in need of help. Lending a hand!', 'image': 'https://media.rawg.io/media/achievements/1a2/1a22bae1ab4f17bb77fa8799057c7f9b.jpg', 'percent': '14.29'}, {'id': 1784241, 'name': 'OBJECTIVE: SURVIVE!', 'description': 'Survive the Burst Technique of any boss ten times in one fight. Slip by!', 'image': 'https://media.rawg.io/media/achievements/769/769be9031c12ff0f033bb253be624cc9.jpg', 'percent': '14.29'}, {'id': 1784224, 'name': 'TRULY HEALTHY!', 'description': 'Collect all health upgrades! Keep your chassis in good shape!', 'image': 'https://media.rawg.io/media/achievements/eb3/eb33bbf0b0a3b129e55323d901c9e6d9.jpg', 'percent': '14.29'}, {'id': 1784227, 'name': 'CHIP COLLECTOR!', 'description': 'Purchase every Booster Chip in the game. One for every occasion!', 'image': 'https://media.rawg.io/media/achievements/852/85286d6c3e70893b8dbfec765d1ca8a1.jpg', 'percent': '14.29'}, {'id': 1784248, 'name': 'NO TIME FOR REPAIRS!', 'description': 'After reaching Guardian Corps HQ, clear any stage without using a repair station. Gotta keep moving!', 'image': 'https://media.rawg.io/media/achievements/6b7/6b7e41b251beff6c55d96d03618de27d.jpg', 'percent': '14.29'}, {'id': 1784225, 'name': 'TRULY ENERGETIC!', 'description': 'Collect all burst energy upgrades! Keep your fists powered up!', 'image': 'https://media.rawg.io/media/achievements/dd3/dd38a8c13dcbae33b1e39f9e6bfb9606.jpg', 'percent': '14.29'}, {'id': 1784249, 'name': 'HOOKSHOT ONLY!', 'description': ""Clear any stage with just your trusty hookshot and throws. It's all you need!"", 'image': 'https://media.rawg.io/media/achievements/df4/df45ec82e1d680ba36ac4ad046fe0c73.jpg', 'percent': '14.29'}, {'id': 1784246, 'name': 'NO TIME FOR SPIKES!', 'description': 'After reaching Guardian Corps HQ, clear any stage without taking hazard damage. Safety first!', 'image': 'https://media.rawg.io/media/achievements/5d6/5d627d52e1537abf6a550a89deee8598.jpg', 'percent': '14.29'}, {'id': 1784243, 'name': 'FLASHY FINISH!', 'description': 'Defeat any boss, using a burst technique to finish them off. Put on a show!', 'image': 'https://media.rawg.io/media/achievements/ab8/ab8a56b91f2c536d95a8b73be66bfff8.jpg', 'percent': '14.29'}]",10
961414,[],0
949966,"[{'id': 1866647, 'name': 'Onsen Boss Dethroner', 'description': 'Defeat Onsen Master Boss', 'image': 'https://media.rawg.io/media/achievements/c29/c29c5059ff937a3e592aa8278f1afdda.jpg', 'percent': '11.11'}, {'id': 1866646, 'name': 'Evil Eye Conqueror', 'description': 'Defeat Evil Eye Boss', 'image': 'https://media.rawg.io/media/achievements/3a2/3a2a7118803f0527bfe374a6561b309b.jpg', 'percent': '11.11'}, {'id': 1866598, 'name': 'Principal Puncher', 'description': 'Defeat 100 Senpais', 'image': 'https://media.rawg.io/media/achievements/8db/8dbd2eaa07bd8001eec2496c451aeb2c.jpg', 'percent': '11.11'}, {'id': 1866606, 'name': 'Squid Detacher', 'description': 'Defeat 100 Squid Tentacles', 'image': 'https://media.rawg.io/media/achievements/b2c/b2c36ff0192835feb6fda63e87d06af4.jpg', 'percent': '11.11'}, {'id': 1866630, 'name': 'Delinquent Defier', 'description': 'Defeat 100 Delinquents', 'image': 'https://media.rawg.io/media/achievements/b72/b722250644477c53f9a51a3b87206626.jpg', 'percent': '11.11'}, {'id': 1866604, 'name': 'Evil Eye Ravager', 'description': 'Defeat 1000 Evil Eye Tentacles', 'image': 'https://media.rawg.io/media/achievements/21c/21cbe86391a6935ea82b54eadbbddb8a.jpg', 'percent': '11.11'}, {'id': 1866603, 'name': 'Evil Eye Ripper', 'description': 'Defeat 100 Evil Eye Tentacles', 'image': 'https://media.rawg.io/media/achievements/817/8179ef89579cd81b642b03bb5c0e9666.jpg', 'percent': '11.11'}, {'id': 1866645, 'name': 'Gaping Tentacle Boss Silencer', 'description': 'Defeat Gaping Tentacle Boss', 'image': 'https://media.rawg.io/media/achievements/9a7/9a7b50257476ae16381ef153c5163031.jpg', 'percent': '11.11'}, {'id': 1866633, 'name': 'Gangsta Grinder', 'description': 'Defeat 100 Gangstas', 'image': 'https://media.rawg.io/media/achievements/3dc/3dccd1df3cffc0fc120b2218e92b8656.jpg', 'percent': '11.11'}, {'id': 1866643, 'name': 'Blue Slime Boss Squasher', 'description': 'Defeat Blue Slime Boss', 'image': 'https://media.rawg.io/media/achievements/ccc/ccca29808bc50c5ef949a6bd79abc236.jpg', 'percent': '11.11'}]",10
857611,[],0
898352,"[{'id': 1711656, 'name': 'Genetic Engineering', 'description': 'Purchase 7 augmentations.', 'image': 'https://media.rawg.io/media/achievements/356/3567efd1154e29a1b61dad5e2569db62.jpg', 'percent': '8.33'}, {'id': 1711653, 'name': 'Up Close and Personal', 'description': 'Fully upgrade a melee weapon.', 'image': 'https://media.rawg.io/media/achievements/243/24368dd8f2299b8897d8c74accaf5697.jpg', 'percent': '8.33'}, {'id': 1711662, 'name': 'Partners in Crime', 'description': 'Successfully steal GenMat and escape a raid in co-op.', 'image': 'https://media.rawg.io/media/achievements/934/9347321ba4c3f20047e81a7ce75cf1bb.jpg', 'percent': '8.33'}, {'id': 1711660, 'name': ""Up and At'm"", 'description': 'Revive fellow Custodians 5 times in co-op.', 'image': 'https://media.rawg.io/media/achievements/9b1/9b12c16eb0fa5e70120941ab3c429563.jpg', 'percent': '8.33'}, {'id': 1711665, 'name': 'Meet Another Maker', 'description': 'Activate your Outpost with a co-op partner.', 'image': 'https://media.rawg.io/media/achievements/89a/89a970222d4240bc333b7a737da314fc.jpg', 'percent': '8.33'}, {'id': 1711654, 'name': 'On Guard', 'description': 'Fully upgrade a defensive weapon.', 'image': 'https://media.rawg.io/media/achievements/c0e/c0e1c3cda588a598c6f9def30b69b13f.jpg', 'percent': '8.33'}, {'id': 1711657, 'name': 'Dress For Success', 'description': 'Fully upgrade 1 suit.', 'image': 'https://media.rawg.io/media/achievements/269/2697f9f06c416ef1cb4822a7ab73c41a.jpg', 'percent': '16.67'}, {'id': 1711682, 'name': 'Overclocked', 'description': 'Activate a rank 2 Boost\xa0twice.', 'image': 'https://media.rawg.io/media/achievements/152/152d8bb983d46b3af7a59485965d1479.jpg', 'percent': '16.67'}, {'id': 1711652, 'name': 'Fully Loaded', 'description': 'Fully upgrade a ranged weapon.', 'image': 'https://media.rawg.io/media/achievements/c39/c39af1e46fefb4f403e0e42d838fee9b.jpg', 'percent': '25.00'}, {'id': 1711683, 'name': 'Higher Power', 'description': 'Activate a rank 3 Boost.', 'image': 'https://media.rawg.io/media/achievements/78e/78ec2d395dbbc4b346120e90251474d9.jpg', 'percent': '25.00'}]",10
905627,"[{'id': 1690628, 'name': 'The final!', 'description': 'You have finished the game ""September 7th""', 'image': 'https://media.rawg.io/media/achievements/4f1/4f1cd729631658a7095e21dc2b74a6df.jpg', 'percent': '55.56'}, {'id': 1690624, 'name': 'Wake up!!!', 'description': '', 'image': 'https://media.rawg.io/media/achievements/9bf/9bf2778c10793de302e0fd075181bfaf.jpg', 'percent': '77.78'}, {'id': 1690623, 'name': 'Is anyone here?', 'description': '', 'image': 'https://media.rawg.io/media/achievements/524/52428dab22e19f66fb1c20a2ac7a3a43.jpg', 'percent': '94.44'}, {'id': 1690622, 'name': 'Hello my old friend…', 'description': '', 'image': 'https://media.rawg.io/media/achievements/914/9142c3d81d8edad9cffdc75aa2c9bdbc.jpg', 'percent': '94.44'}, {'id': 1690620, 'name': 'Bye-bye!', 'description': '', 'image': 'https://media.rawg.io/media/achievements/92e/92e979172ea767a58b7aed52080ad165.jpg', 'percent': '94.44'}, {'id': 1690621, 'name': 'Strange neighbors…', 'description': '', 'image': 'https://media.rawg.io/media/achievements/3d5/3d51a78dbe6aa52f3c44c435321558a4.jpg', 'percent': '94.44'}, {'id': 1690619, 'name': 'My new home…', 'description': '', 'image': 'https://media.rawg.io/media/achievements/c48/c4856b8be0f30e2b1a74e6ea5316cd16.jpg', 'percent': '100.00'}, {'id': 1690617, 'name': 'Such a September…', 'description': '', 'image': 'https://media.rawg.io/media/achievements/a99/a991c2e31980b393b759f9fd6ea03c08.jpg', 'percent': '100.00'}, {'id': 1690616, 'name': 'Hello!', 'description': 'You have started the game «September 7th»', 'image': 'https://media.rawg.io/media/achievements/f1d/f1d7ae11ddb80326e0086fced00e3229.jpg', 'percent': '100.00'}]",9
362873,"[{'id': 1741803, 'name': 'Vagabond', 'description': 'Defeat the final boss on Normal difficulty or higher', 'image': 'https://media.rawg.io/media/achievements/c25/c251c31e6dd7233b44d535e78620ce28.jpg', 'percent': '25.00'}, {'id': 1741825, 'name': 'Floor is lava!', 'description': 'Have 3 unique draw skills active at once', 'image': 'https://media.rawg.io/media/achievements/f3d/f3d3eeb0f9f5bb88cd830ed0030f4bec.jpg', 'percent': '25.00'}, {'id': 1741828, 'name': 'Multikill!', 'description': 'Kill 5 enemies with one skill cast', 'image': 'https://media.rawg.io/media/achievements/0cd/0cd56360bc8168d7025ee6203979368e.jpg', 'percent': '50.00'}, {'id': 1741843, 'name': 'Vanquisher', 'description': 'Kill 1000 enemies', 'image': 'https://media.rawg.io/media/achievements/ba7/ba7968f9877a12a9a7b9a64ae8db8351.jpg', 'percent': '50.00'}, {'id': 1741836, 'name': 'Dungeon Crawler', 'description': 'Explore 6 random dungeons in one playthrough', 'image': 'https://media.rawg.io/media/achievements/0bd/0bd2a7e5268499734669a35b4af7e826.jpg', 'percent': '50.00'}, {'id': 1741848, 'name': 'Knowledge is the key to victory', 'description': 'Research 10 upgrades', 'image': 'https://media.rawg.io/media/achievements/9f4/9f4affe0aeb9fa905077cdcf9adfaf85.jpg', 'percent': '50.00'}, {'id': 1741840, 'name': 'Journeyman Enchanter', 'description': 'Enchant 20 items', 'image': 'https://media.rawg.io/media/achievements/7d0/7d0698d481f5dd240fcefd6e393f661a.jpg', 'percent': '50.00'}, {'id': 1741841, 'name': 'Medic!', 'description': 'Heal 5000 hp points in total', 'image': 'https://media.rawg.io/media/achievements/7c4/7c4e976399e32b62bf41cdc9d4cd1888.jpg', 'percent': '50.00'}, {'id': 1741801, 'name': 'Investigator', 'description': 'Interact with 20 points of interest in one playthrough', 'image': 'https://media.rawg.io/media/achievements/a9b/a9b472dfa7b407015da4d1b4bc3b493c.jpg', 'percent': '50.00'}, {'id': 1741852, 'name': 'Boom', 'description': 'Destroy each type of explosive environment in one playthrough at least once', 'image': 'https://media.rawg.io/media/achievements/38e/38e99c360ca22ec225795e0cb5f8766d.jpg', 'percent': '50.00'}]",10
965264,"[{'id': 1733383, 'name': 'Interloper', 'description': 'Complete E3M2', 'image': 'https://media.rawg.io/media/achievements/d83/d83965ae5f33536a7b115be0bde3feb0.jpg', 'percent': '28.57'}, {'id': 1733382, 'name': 'Paradise Lost', 'description': 'Complete E3M1', 'image': 'https://media.rawg.io/media/achievements/f69/f693593bea2af12328087685825d5081.jpg', 'percent': '35.71'}, {'id': 1733384, 'name': 'The Spire', 'description': 'Complete E3M3', 'image': 'https://media.rawg.io/media/achievements/b4f/b4f9f7833fdf1d3ca7de21c5ba4cb6d6.jpg', 'percent': '35.71'}, {'id': 1733391, 'name': 'Death From Above', 'description': 'Pick Up The Rocket Launcher', 'image': 'https://media.rawg.io/media/achievements/23c/23c262d6d3b0f1f55de9cf0bb7890476.jpg', 'percent': '42.86'}, {'id': 1733381, 'name': 'Gor Complex', 'description': 'Complete E2M4', 'image': 'https://media.rawg.io/media/achievements/655/6558506f28f47585dfd907ce96a49062.jpg', 'percent': '42.86'}, {'id': 1733389, 'name': 'Triple Barrel', 'description': 'Pick Up The Chaingun', 'image': 'https://media.rawg.io/media/achievements/e7e/e7efb75dc12499d051bbbcc2b558bc41.jpg', 'percent': '50.00'}, {'id': 1733390, 'name': 'Rail Thin', 'description': 'Pick Up The Railgun', 'image': 'https://media.rawg.io/media/achievements/3ba/3ba593428bd9db528cd8e9398f7989a2.jpg', 'percent': '50.00'}, {'id': 1733379, 'name': 'Spiral', 'description': 'Complete E2M2', 'image': 'https://media.rawg.io/media/achievements/5c0/5c0bfe39e3638971d4923ea9467c6464.jpg', 'percent': '50.00'}, {'id': 1733380, 'name': 'Nexus Core', 'description': 'Complete E2M3', 'image': 'https://media.rawg.io/media/achievements/d9d/d9dab6990df6b6a7f62892545d3b0470.jpg', 'percent': '50.00'}, {'id': 1733378, 'name': 'Wasteland', 'description': 'Complete E2M1', 'image': 'https://media.rawg.io/media/achievements/ce5/ce5c7c3d7f8544e8fd1d3adceb11ce92.jpg', 'percent': '50.00'}]",10
941547,[],0
952107,"[{'id': 1718167, 'name': 'Philosophy', 'description': 'Have 3 philosophical dialogues with That One in dreams', 'image': 'https://media.rawg.io/media/achievements/635/6353a4ea1a860ae7f00c66e37139fa0b.jpg', 'percent': '11.11'}, {'id': 1718153, 'name': 'The village called Kujlevka', 'description': ""Well, there won't be a concert. But familiar motives are being hatched"", 'image': 'https://media.rawg.io/media/achievements/75e/75ec67e0b7cc831df24c234ad6cd60b5.jpg', 'percent': '11.11'}, {'id': 1718144, 'name': 'Bum Bar Bastards', 'description': 'Call all the numbers listed in the newspaper', 'image': 'https://media.rawg.io/media/achievements/c91/c918d062b2a3cab03ecc39cfdc5c663b.jpg', 'percent': '11.11'}, {'id': 1718154, 'name': 'Number one, vertical', 'description': 'Solving a crossword puzzle without seeing it is quite a task. Fortunately, I met a fellow toilet', 'image': 'https://media.rawg.io/media/achievements/ed3/ed32264eb56644bc2e51a49ce1896df5.jpg', 'percent': '11.11'}, {'id': 1718157, 'name': 'Alien invasion', 'description': 'How did the president offend them?', 'image': 'https://media.rawg.io/media/achievements/18f/18f314dabc15b9404805300bbcec5816.jpg', 'percent': '11.11'}, {'id': 1718141, 'name': 'Everything has come to this', 'description': 'Turn Yeltsin off', 'image': 'https://media.rawg.io/media/achievements/bc1/bc1a40139f1488e6ba0b714ff0540a85.jpg', 'percent': '11.11'}, {'id': 1718165, 'name': 'Strict Chairman', 'description': 'No concessions and politeness! Be rude to the guests 5 times', 'image': 'https://media.rawg.io/media/achievements/9a0/9a0cdd0a37c605195007c30b92d7f1ae.jpg', 'percent': '11.11'}, {'id': 1718146, 'name': 'Black hole', 'description': ""What happens if you blow up a time machine? That's right, nothing good..."", 'image': 'https://media.rawg.io/media/achievements/e5e/e5eb6084cea073a8a4f810bb9b99129d.jpg', 'percent': '22.22'}, {'id': 1718139, 'name': 'Love, Death and Vodka', 'description': 'Convince the nurse to share alcohol with you', 'image': 'https://media.rawg.io/media/achievements/af0/af0b2b0d29207cd2c54ed8644438f658.jpg', 'percent': '22.22'}, {'id': 1718149, 'name': 'There is nothing', 'description': 'You upset the pope', 'image': 'https://media.rawg.io/media/achievements/cf8/cf83ab08af63154fb906284cbacae6c9.jpg', 'percent': '22.22'}]",10
718057,[],0
