game_id,series_games,series_count
292844,"[{'id': 9767, 'slug': 'hollow-knight', 'name': 'Hollow Knight', 'released': '2017-02-23', 'tba': False, 'background_image': 'https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg', 'rating': 4.41, 'rating_top': 5, 'ratings': [{'id': 5, 'title': 'exceptional', 'count': 1702, 'percent': 62.21}, {'id': 4, 'title': 'recommended', 'count': 697, 'percent': 25.48}, {'id': 3, 'title': 'meh', 'count': 209, 'percent': 7.64}, {'id': 1, 'title': 'skip', 'count': 128, 'percent': 4.68}], 'ratings_count': 2677, 'reviews_text_count': 34, 'added': 11729, 'added_by_status': {'yet': 878, 'owned': 6996, 'beaten': 1714, 'toplay': 671, 'dropped': 925, 'playing': 545}, 'metacritic': 88, 'playtime': 7, 'suggestions_count': 518, 'updated': '2025-11-07T22:02:48', 'user_game': None, 'reviews_count': 2736, 'saturated_color': '0f0f0f', 'dominant_color': '0f0f0f', 'platforms': [{'platform': {'id': 18, 'name': 'PlayStation 4', 'slug': 'playstation4', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 6948, 'image_background': 'https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg'}, 'released_at': '2017-02-23', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 6, 'name': 'Linux', 'slug': 'linux', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 80181, 'image_background': 'https://media.rawg.io/media/games/b54/b54598d1d5cc31899f4f0a7e3122a7b0.jpg'}, 'released_at': '2017-02-23', 'requirements_en': {'minimum': '<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Ubuntu 16.04 LTS (64bit)<br></li><li><strong>Processor:</strong> Intel Core 2 Duo E5200<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> GeForce 9800GTX+ (1GB)<br></li><li><strong>Storage:</strong> 9 GB available space<br></li><li><strong>Additional Notes:</strong> 1080p, 16:9 recommended</li></ul>', 'recommended': '<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Ubuntu 16.04 LTS (64bit)<br></li><li><strong>Processor:</strong> Intel Core i5<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GeForce GTX 560<br></li><li><strong>Storage:</strong> 9 GB available space<br></li><li><strong>Additional Notes:</strong> 1080p, 16:9 recommended</li></ul>'}, 'requirements_ru': None}, {'platform': {'id': 5, 'name': 'macOS', 'slug': 'macos', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 107790, 'image_background': 'https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg'}, 'released_at': '2017-02-23', 'requirements_en': {'minimum': '<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Mac OS 10.7 Lion<br></li><li><strong>Processor:</strong> Intel Core i3<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> GeForce GTX 470<br></li><li><strong>Storage:</strong> 9 GB available space<br></li><li><strong>Additional Notes:</strong> 1080p, 16:9 recommended</li></ul>', 'recommended': '<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Mac OS 10.12 Sierra<br></li><li><strong>Processor:</strong> Intel Core i5<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GeForce GTX 570<br></li><li><strong>Storage:</strong> 9 GB available space<br></li><li><strong>Additional Notes:</strong> 1080p, 16:9 recommended</li></ul>'}, 'requirements_ru': None}, {'platform': {'id': 4, 'name': 'PC', 'slug': 'pc', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 558895, 'image_background': 'https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg'}, 'released_at': '2017-02-23', 'requirements_en': {'minimum': '<strong>Minimum:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 7<br></li><li><strong>Processor:</strong> Intel Core 2 Duo E5200<br></li><li><strong>Memory:</strong> 4 GB RAM<br></li><li><strong>Graphics:</strong> GeForce 9800GTX+ (1GB)<br></li><li><strong>DirectX:</strong> Version 10<br></li><li><strong>Storage:</strong> 9 GB available space<br></li><li><strong>Additional Notes:</strong> 1080p, 16:9 recommended</li></ul>', 'recommended': '<strong>Recommended:</strong><br><ul class=""bb_ul""><li><strong>OS:</strong> Windows 10<br></li><li><strong>Processor:</strong> Intel Core i5<br></li><li><strong>Memory:</strong> 8 GB RAM<br></li><li><strong>Graphics:</strong> GeForce GTX 560<br></li><li><strong>DirectX:</strong> Version 11<br></li><li><strong>Storage:</strong> 9 GB available space<br></li><li><strong>Additional Notes:</strong> 1080p, 16:9 recommended</li></ul>'}, 'requirements_ru': None}, {'platform': {'id': 7, 'name': 'Nintendo Switch', 'slug': 'nintendo-switch', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 5718, 'image_background': 'https://media.rawg.io/media/games/7c4/7c448374df84b607f67ce9182a3a3ca7.jpg'}, 'released_at': '2017-02-23', 'requirements_en': None, 'requirements_ru': None}, {'platform': {'id': 1, 'name': 'Xbox One', 'slug': 'xbox-one', 'image': None, 'year_end': None, 'year_start': None, 'games_count': 5713, 'image_background': 'https://media.rawg.io/media/games/d82/d82990b9c67ba0d2d09d4e6fa88885a7.jpg'}, 'released_at': '2017-02-23', 'requirements_en': None, 'requirements_ru': None}], 'parent_platforms': [{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 2, 'name': 'PlayStation', 'slug': 'playstation'}}, {'platform': {'id': 3, 'name': 'Xbox', 'slug': 'xbox'}}, {'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 6, 'name': 'Linux', 'slug': 'linux'}}, {'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}], 'genres': [{'id': 4, 'name': 'Action', 'slug': 'action', 'games_count': 190862, 'image_background': 'https://media.rawg.io/media/games/b45/b45575f34285f2c4479c9a5f719d972e.jpg'}, {'id': 51, 'name': 'Indie', 'slug': 'indie', 'games_count': 85271, 'image_background': 'https://media.rawg.io/media/games/ffe/ffed87105b14f5beff72ff44a7793fd5.jpg'}, {'id': 83, 'name': 'Platformer', 'slug': 'platformer', 'games_count': 100905, 'image_background': 'https://media.rawg.io/media/games/d5a/d5a24f9f71315427fa6e966fdd98dfa6.jpg'}], 'stores': [{'id': 10646, 'store': {'id': 1, 'name': 'Steam', 'slug': 'steam', 'domain': 'store.steampowered.com', 'games_count': 121767, 'image_background': 'https://media.rawg.io/media/games/f46/f466571d536f2e3ea9e815ad17177501.jpg'}}, {'id': 26919, 'store': {'id': 5, 'name': 'GOG', 'slug': 'gog', 'domain': 'gog.com', 'games_count': 7041, 'image_background': 'https://media.rawg.io/media/games/63f/63f0e68688cad279ed38cde931dbfcdb.jpg'}}, {'id': 48908, 'store': {'id': 6, 'name': 'Nintendo Store', 'slug': 'nintendo', 'domain': 'nintendo.com', 'games_count': 9141, 'image_background': 'https://media.rawg.io/media/games/587/587588c64afbff80e6f444eb2e46f9da.jpg'}}, {'id': 296863, 'store': {'id': 2, 'name': 'Xbox Store', 'slug': 'xbox-store', 'domain': 'microsoft.com', 'games_count': 4930, 'image_background': 'https://media.rawg.io/media/games/4a0/4a0a1316102366260e6f38fd2a9cfdce.jpg'}}, {'id': 296864, 'store': {'id': 3, 'name': 'PlayStation Store', 'slug': 'playstation-store', 'domain': 'store.playstation.com', 'games_count': 8061, 'image_background': 'https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg'}}], 'clip': None, 'tags': [{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 249492, 'image_background': 'https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg'}, {'id': 40847, 'name': 'Steam Achievements', 'slug': 'steam-achievements', 'language': 'eng', 'games_count': 50978, 'image_background': 'https://media.rawg.io/media/games/736/73619bd336c894d6941d926bfd563946.jpg'}, {'id': 40836, 'name': 'Full controller support', 'slug': 'full-controller-support', 'language': 'eng', 'games_count': 23821, 'image_background': 'https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg'}, {'id': 40849, 'name': 'Steam Cloud', 'slug': 'steam-cloud', 'language': 'eng', 'games_count': 25288, 'image_background': 'https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg'}, {'id': 13, 'name': 'Atmospheric', 'slug': 'atmospheric', 'language': 'eng', 'games_count': 39374, 'image_background': 'https://media.rawg.io/media/games/7cf/7cfc9220b401b7a300e409e539c9afd5.jpg'}, {'id': 7808, 'name': 'steam-trading-cards', 'slug': 'steam-trading-cards', 'language': 'eng', 'games_count': 7568, 'image_background': 'https://media.rawg.io/media/games/9fa/9fa63622543e5d4f6d99aa9d73b043de.jpg'}, {'id': 42, 'name': 'Great Soundtrack', 'slug': 'great-soundtrack', 'language': 'eng', 'games_count': 3446, 'image_background': 'https://media.rawg.io/media/games/490/49016e06ae2103881ff6373248843069.jpg'}, {'id': 118, 'name': 'Story Rich', 'slug': 'story-rich', 'language': 'eng', 'games_count': 26979, 'image_background': 'https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg'}, {'id': 36, 'name': 'Open World', 'slug': 'open-world', 'language': 'eng', 'games_count': 9172, 'image_background': 'https://media.rawg.io/media/games/34b/34b1f1850a1c06fd971bc6ab3ac0ce0e.jpg'}, {'id': 45, 'name': '2D', 'slug': '2d', 'language': 'eng', 'games_count': 207132, 'image_background': 'https://media.rawg.io/media/screenshots/c97/c97b943741f5fbc936fe054d9d58851d.jpg'}, {'id': 6, 'name': 'Exploration', 'slug': 'exploration', 'language': 'eng', 'games_count': 28910, 'image_background': 'https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg'}, {'id': 49, 'name': 'Difficult', 'slug': 'difficult', 'language': 'eng', 'games_count': 14239, 'image_background': 'https://media.rawg.io/media/games/6d3/6d33014a4ed48a19c30a77ead5a0f62e.jpg'}, {'id': 115, 'name': 'Controller', 'slug': 'controller', 'language': 'eng', 'games_count': 14863, 'image_background': 'https://media.rawg.io/media/games/fc3/fc30790a3b3c738d7a271b02c1e26dc2.jpg'}, {'id': 88, 'name': 'Cute', 'slug': 'cute', 'language': 'eng', 'games_count': 39458, 'image_background': 'https://media.rawg.io/media/games/c47/c4796c4c49e7e06ad328e07aa8944cdd.jpg'}, {'id': 336, 'name': 'controller support', 'slug': 'controller-support', 'language': 'eng', 'games_count': 293, 'image_background': 'https://media.rawg.io/media/screenshots/2fc/2fc6994425146f9dba3133400b414e29.jpg'}, {'id': 40, 'name': 'Dark Fantasy', 'slug': 'dark-fantasy', 'language': 'eng', 'games_count': 5607, 'image_background': 'https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg'}, {'id': 113, 'name': 'Side Scroller', 'slug': 'side-scroller', 'language': 'eng', 'games_count': 11781, 'image_background': 'https://media.rawg.io/media/games/c47/c4796c4c49e7e06ad328e07aa8944cdd.jpg'}, {'id': 218, 'name': 'Multiple Endings', 'slug': 'multiple-endings', 'language': 'eng', 'games_count': 11432, 'image_background': 'https://media.rawg.io/media/games/dc0/dc0926d3f84ffbcc00968fe8a6f0aed3.jpg'}, {'id': 259, 'name': 'Metroidvania', 'slug': 'metroidvania', 'language': 'eng', 'games_count': 4694, 'image_background': 'https://media.rawg.io/media/games/1f1/1f1888e1308959dfd3be4c144a81d19c.jpg'}, {'id': 258, 'name': 'Hand-drawn', 'slug': 'hand-drawn', 'language': 'eng', 'games_count': 9154, 'image_background': 'https://media.rawg.io/media/games/8cd/8cd179c85bd3de8f79bef245b15075fb.jpg'}, {'id': 204, 'name': 'Gothic', 'slug': 'gothic', 'language': 'eng', 'games_count': 1172, 'image_background': 'https://media.rawg.io/media/games/9a5/9a55fdeaee5850b0a9f88b8081750c59.jpg'}], 'esrb_rating': {'id': 2, 'name': 'Everyone 10+', 'slug': 'everyone-10-plus'}, 'short_screenshots': [{'id': -1, 'image': 'https://media.rawg.io/media/games/4cf/4cfc6b7f1850590a4634b08bfab308ab.jpg'}, {'id': 72619, 'image': 'https://media.rawg.io/media/screenshots/6b3/6b309936c1fe07e9b7fa5e62a372790d.jpg'}, {'id': 72620, 'image': 'https://media.rawg.io/media/screenshots/1a7/1a7a69db58c19d323f1dfbcc340d3f1e.jpg'}, {'id': 72621, 'image': 'https://media.rawg.io/media/screenshots/723/7237d0c546b0d17a6a226f38823081d4.jpg'}, {'id': 72622, 'image': 'https://media.rawg.io/media/screenshots/331/331095489397e7387681d921e8e472d4.jpg'}, {'id': 72623, 'image': 'https://media.rawg.io/media/screenshots/5db/5db89e896496352c8f0a0a0bd545bd6d.jpg'}, {'id': 72624, 'image': 'https://media.rawg.io/media/screenshots/843/843e06c9c5b26c309b47bd7075320dae.jpg'}]}]",1
